row,col,proxy_class,spatial_block,partition,blue,green,red,nir08,swir16,swir22,NDVI,NDBI,MNDWI,BSI
402,603,5,69,development,0.047761247,0.08458376,0.0843225,0.31800377,0.2334275,0.15173875,0.58082527,-0.15337591,-0.4680455,-0.07024726
201,310,4,34,development,0.039470002,0.06963749,0.0710675,0.253475,0.19305749,0.11586501,0.56204504,-0.13530375,-0.46982244,-0.051735036
349,405,5,56,outer_proxy_test,0.05597,0.09147249,0.10676251,0.3214,0.26101,0.16412751,0.5012991,-0.103689834,-0.48098132,-0.01288006
368,390,5,55,outer_proxy_test,0.06368375,0.09656,0.109485,0.27366,0.26798123,0.1908025,0.42849314,-0.010484381,-0.47023824,0.05613027
557,24,3,80,development,0.06201999,0.093617514,0.106295004,0.2302375,0.208815,0.14578499,0.36829278,-0.048792582,-0.3809031,0.037625507
393,544,4,58,development,0.010457501,0.022805005,0.015874997,0.099309996,0.043457493,0.024262503,0.72435653,-0.39121303,-0.31167686,-0.29825553
482,598,4,78,development,0.042935,0.07398249,0.070105,0.32195002,0.2231975,0.1301925,0.64237154,-0.18114823,-0.50210315,-0.10875704
461,394,4,65,development,0.024647504,0.047225,0.039112493,0.2580675,0.12892751,0.07013251,0.7367757,-0.33369932,-0.4638169,-0.25440645
236,463,2,36,development,0.10998,0.1540625,0.18369374,0.25236124,0.36075252,0.32707876,0.15747441,0.17678821,-0.40148407,0.20082435
505,381,5,75,development,0.03610125,0.05367375,0.06488,0.16169375,0.139735,0.09121126,0.42729467,-0.07284891,-0.4449708,0.016947873
374,452,4,56,outer_proxy_test,0.024042502,0.040405005,0.040625006,0.18370749,0.103434995,0.06829001,0.63781434,-0.2795563,-0.43819514,-0.1810352
356,307,5,54,development,0.09122501,0.12835,0.1607175,0.26994753,0.3236,0.2670325,0.25363106,0.09039287,-0.4320168,0.14564918
623,93,2,91,development,0.11013125,0.16386625,0.1993825,0.28307873,0.32883877,0.288895,0.17347763,0.07478138,-0.3348302,0.14652342
201,291,1,34,development,0.0706,0.10773875,0.12403251,0.21479625,0.22018625,0.19494125,0.26787496,0.012391311,-0.34290615,0.09342616
61,225,3,3,development,0.06706625,0.10177125,0.12021001,0.24902001,0.25722876,0.18999124,0.34886113,0.016214857,-0.43302923,0.08846475
374,71,3,51,development,0.051803753,0.08285126,0.08103624,0.24393252,0.19517499,0.13463375,0.5012675,-0.11103778,-0.40400404,-0.03413779
536,330,4,84,development,0.031494997,0.055804998,0.052505,0.243025,0.16803251,0.09550126,0.6446723,-0.18243794,-0.5013794,-0.109042875
329,187,1,42,outer_proxy_test,0.07905625,0.119770005,0.1333,0.227735,0.23811625,0.19967124,0.2615674,0.022284478,-0.33068117,0.09528798
103,221,1,13,development,0.04816,0.077695,0.087595,0.192205,0.17947249,0.14674751,0.3738742,-0.034256864,-0.39576346,0.052622754
565,124,2,81,outer_proxy_test,0.1031325,0.14989625,0.18797,0.23791,0.30770501,0.28464627,0.117263086,0.12791988,-0.34486088,0.1848085
560,233,4,83,development,0.015104994,0.020384997,0.014197499,0.059324995,0.031000003,0.018515006,0.6137917,-0.31358972,-0.20657791,-0.24436262
220,487,3,37,development,0.0684825,0.10525,0.11976999,0.28147,0.27001625,0.19336,0.40300074,-0.020768873,-0.43906492,0.053848367
166,417,5,26,development,0.07236001,0.110062495,0.12135124,0.30646753,0.30474877,0.2296325,0.43269792,-0.0028120317,-0.46933702,0.05872885
180,50,3,20,development,0.053412512,0.08363499,0.101482496,0.2511375,0.23812999,0.17224,0.4244087,-0.026585676,-0.48014858,0.05443113
44,519,1,7,outer_proxy_test,0.061002508,0.09227,0.10426001,0.21181251,0.2003725,0.15216501,0.3402779,-0.027754549,-0.36940122,0.055100236
177,440,3,26,development,0.06974749,0.10927875,0.1345925,0.27504873,0.27260128,0.21074,0.3428762,-0.004469015,-0.42768016,0.08297655
528,358,5,75,development,0.04805,0.075495005,0.08591749,0.28712124,0.236425,0.1422925,0.5393643,-0.0968324,-0.5159336,-0.01951098
439,612,4,69,development,0.010677502,0.017937496,0.0146099925,0.077502504,0.031412497,0.017415002,0.6827794,-0.42317408,-0.2730497,-0.3141336
114,217,1,13,development,0.0770625,0.113115,0.131925,0.21662499,0.22842251,0.20524,0.24300672,0.026508447,-0.33761302,0.10192118
238,295,2,34,development,0.088062495,0.13312124,0.15847626,0.21120751,0.2530075,0.2240775,0.14263879,0.09004447,-0.31048265,0.15787993
136,116,3,21,development,0.06921126,0.10538751,0.11992125,0.24892375,0.248415,0.18993625,0.34974718,-0.0010229556,-0.40425798,0.07312941
540,475,1,87,outer_proxy_test,0.07097125,0.107711256,0.1245825,0.23712625,0.232905,0.1877775,0.31114465,-0.008980776,-0.3675507,0.07420543
567,246,5,83,development,0.1077525,0.1525225,0.17856501,0.34183252,0.41520253,0.34070504,0.3137361,0.09691759,-0.4626888,0.13819154
201,261,3,33,outer_proxy_test,0.07648499,0.116359994,0.1366825,0.233015,0.26003376,0.2096675,0.26057115,0.05479936,-0.38171136,0.123497956
561,387,4,85,outer_proxy_test,0.026008748,0.047885,0.04101,0.20766,0.12846,0.07204375,0.67016524,-0.23563012,-0.45691684,-0.15924723
370,212,1,53,outer_proxy_test,0.08573875,0.12522875,0.14695375,0.22740501,0.25766876,0.221355,0.21490417,0.06239,-0.34588894,0.1274492
589,25,2,80,development,0.1343175,0.20412624,0.25999248,0.36189377,0.47956628,0.38818377,0.16385841,0.13984324,-0.40287122,0.19691971
275,38,3,40,development,0.057730004,0.084075004,0.0988425,0.236535,0.2139025,0.15534124,0.4105597,-0.050245583,-0.43569565,0.030444313
592,105,2,81,outer_proxy_test,0.04473625,0.05696,0.058926255,0.06928,0.09129375,0.078795,0.0807585,0.13709435,-0.23158774,0.13701282
628,217,1,93,development,0.08979499,0.1348675,0.15829751,0.264695,0.27711126,0.23814376,0.25153515,0.022916447,-0.34526962,0.102441974
519,102,2,71,development,0.08848876,0.13111374,0.16606624,0.2139575,0.24735627,0.2305675,0.12602176,0.07239923,-0.30713803,0.15502322
554,335,4,85,outer_proxy_test,0.0388925,0.06701125,0.06178625,0.29347378,0.19395125,0.11222124,0.65216327,-0.20418018,-0.48643005,-0.1302981
568,0,2,80,development,0.12078749,0.182415,0.22834001,0.2952475,0.337075,0.30809003,0.12778662,0.066149,-0.29771507,0.1522034
276,534,1,47,development,0.077254996,0.114187494,0.1319525,0.2177525,0.2281475,0.19576626,0.24534969,0.023312412,-0.33289036,0.09936156
156,18,3,20,development,0.067437485,0.10478251,0.12054001,0.23411499,0.21975999,0.174495,0.32024074,-0.031627662,-0.35427558,0.060368262
576,146,2,82,development,0.09981875,0.13944626,0.16921501,0.23088376,0.33553502,0.291755,0.15413383,0.18475951,-0.4128347,0.2083272
310,152,1,42,outer_proxy_test,0.068344995,0.09647749,0.107312486,0.2173125,0.202655,0.16198249,0.33885258,-0.034901503,-0.35495144,0.04081426
56,32,3,0,development,0.06427501,0.10038249,0.1195225,0.24924,0.26458502,0.184505,0.35176435,0.029864296,-0.44990996,0.10119014
535,391,4,75,development,0.032251246,0.056547508,0.047885,0.27829373,0.16565375,0.08929999,0.70638794,-0.25372365,-0.4910244,-0.18509679
632,431,2,96,development,0.06929375,0.10223876,0.13647625,0.22436625,0.20942,0.18308875,0.24356887,-0.03445534,-0.34390575,0.08167579
134,564,5,28,development,0.068785,0.1003,0.11152001,0.28789124,0.27797753,0.20524,0.441578,-0.017519457,-0.4697015,0.043986134
583,178,2,82,development,0.10123499,0.148645,0.18412001,0.2581225,0.31449753,0.3094375,0.16733465,0.09845102,-0.3581026,0.16231248
585,128,2,81,outer_proxy_test,0.11296375,0.15666124,0.18649875,0.26356748,0.36849377,0.34025127,0.17123865,0.16600652,-0.40337142,0.19157994
31,2,3,0,development,0.07381751,0.11641501,0.1340975,0.2521,0.2454725,0.19390999,0.3055496,-0.013319638,-0.35662323,0.07605029
310,340,3,45,development,0.055901244,0.090619996,0.095185,0.2652175,0.22692375,0.148535,0.47178504,-0.07781052,-0.429244,0.0015390721
512,336,4,75,development,0.014444992,0.022172496,0.017360002,0.0766225,0.03881,0.022145003,0.6305695,-0.3275724,-0.27282426,-0.23701498
52,501,4,7,outer_proxy_test,0.015159994,0.020027503,0.0145825,0.033667505,0.016727492,0.009907499,0.3955441,-0.33614472,0.08978402,-0.21859315
622,605,3,99,development,0.07895999,0.11845,0.15183501,0.26131248,0.2660975,0.2224275,0.26498398,0.009072641,-0.38395125,0.10242616
392,254,5,53,outer_proxy_test,0.049177498,0.080472514,0.09141751,0.284935,0.2279825,0.1430075,0.51419216,-0.11103635,-0.47822204,-0.022512933
234,182,1,32,development,0.087925,0.12978001,0.14881001,0.22886251,0.24508749,0.21525,0.21196271,0.03423353,-0.3075953,0.10850094
88,479,3,17,development,0.055942506,0.087155,0.09671125,0.2178625,0.21432875,0.15861376,0.3851283,-0.008176358,-0.4218262,0.06366637
266,543,3,38,development,0.06523751,0.10522249,0.1205675,0.22964625,0.24433126,0.19725125,0.31146336,0.030982492,-0.397961,0.10611828
2,441,3,6,development,0.050992504,0.08193,0.08828251,0.22735001,0.2205575,0.1451525,0.4405994,-0.015164996,-0.45829168,0.05193869
479,388,4,75,development,0.021581247,0.03761375,0.034066245,0.14104125,0.090812504,0.05488375,0.6109105,-0.21663977,-0.41423583,-0.13128203
86,401,2,15,development,0.041009992,0.069335,0.082754984,0.10516749,0.11713,0.100794986,0.11926465,0.053813037,-0.25632155,0.15519595
526,331,5,74,development,0.06151125,0.09635374,0.11198749,0.31634,0.28961,0.19292,0.47709408,-0.044112552,-0.5007109,0.030465445
68,403,4,16,development,0.046399996,0.076911256,0.08194375,0.23088375,0.17628251,0.121309996,0.47610903,-0.1341006,-0.39247116,-0.035587482
88,387,4,15,development,0.010704994,0.023726255,0.017689995,0.09627125,0.043031245,0.021622501,0.68954366,-0.38218987,-0.28918085,-0.27582404
197,342,5,25,development,0.05916001,0.09282,0.10797249,0.27310997,0.257545,0.168555,0.43333793,-0.029331636,-0.47015256,0.047647074
519,140,2,72,development,0.103819996,0.15264626,0.18989499,0.2630175,0.29742002,0.26743123,0.16144954,0.061385106,-0.3216721,0.14104916
173,112,3,21,development,0.051570013,0.080912486,0.09059249,0.25493252,0.18379001,0.12763499,0.4756241,-0.16215831,-0.3886534,-0.055294964
560,486,1,87,outer_proxy_test,0.059228763,0.093150005,0.10962251,0.229055,0.20192625,0.159205,0.3526437,-0.06294649,-0.36863774,0.038785834
105,110,2,11,outer_proxy_test,0.09264125,0.13081126,0.15384251,0.2131325,0.25918123,0.24022,0.16156411,0.09749606,-0.32916012,0.14920755
617,613,3,99,development,0.06753375,0.102816254,0.12137875,0.25318626,0.2440425,0.182855,0.3518949,-0.018389434,-0.4071578,0.06514871
426,400,5,65,development,0.02680625,0.0431825,0.048036247,0.1639075,0.12374376,0.07871249,0.5467076,-0.13962652,-0.48261583,-0.052231915
74,337,2,15,development,0.024881244,0.03610125,0.0363075,0.040638752,0.037435003,0.03304875,0.056289338,-0.04103491,-0.018137323,0.059043214
574,64,2,80,development,0.030807495,0.0408725,0.040570006,0.05674,0.060012504,0.047637492,0.16616991,0.028029408,-0.18972102,0.06928727
108,85,3,11,outer_proxy_test,0.054113746,0.086921245,0.09638125,0.21734,0.22835374,0.15496999,0.3855613,0.024711434,-0.44860044,0.08936977
246,464,2,36,development,0.09235251,0.125655,0.14714624,0.2308975,0.3236963,0.2900225,0.22153854,0.16732748,-0.4407271,0.18586315
579,113,2,81,outer_proxy_test,0.07990876,0.1170475,0.14186625,0.18660876,0.27009875,0.23833627,0.13621283,0.18280843,-0.39533186,0.21437176
527,594,4,78,development,0.035647504,0.064907506,0.06222625,0.25486377,0.17450875,0.1023625,0.60751677,-0.18714523,-0.4577853,-0.101994604
481,343,4,75,development,0.020934999,0.044007495,0.033364996,0.21844001,0.12111749,0.0634775,0.7349934,-0.28661573,-0.46697956,-0.21554123
487,467,4,76,development,0.038149998,0.0674925,0.06455,0.27096498,0.18769501,0.113362506,0.6152184,-0.18155053,-0.47103602,-0.10130751
511,378,5,75,development,0.028882504,0.043595,0.058527485,0.1521375,0.12604,0.0800875,0.4443549,-0.09381602,-0.48601407,0.009703491
492,466,4,76,development,0.034025,0.06615876,0.056506246,0.31829253,0.18527499,0.10194999,0.69847155,-0.26415035,-0.47374803,-0.18605708
1,156,1,2,outer_proxy_test,0.07392751,0.11118999,0.1244725,0.23781376,0.23065001,0.18786,0.31285,-0.015292,-0.3494618,0.06505263
226,596,6,38,development,0.037998743,0.060851246,0.028648749,0.017153747,0.0120662525,0.008931249,-0.2509689,-0.17411003,0.6690437,-0.15059838
473,476,4,77,outer_proxy_test,0.019807495,0.04237125,0.0325675,0.22054376,0.11286749,0.0584175,0.7426626,-0.3229533,-0.45411497,-0.24603333
344,405,5,56,outer_proxy_test,0.06328501,0.101716235,0.122355,0.33208376,0.2890875,0.18396875,0.4615116,-0.06921805,-0.47945106,0.019922582
136,335,5,25,development,0.05927001,0.0979625,0.11436625,0.32930624,0.26228875,0.1646775,0.48445645,-0.11328273,-0.45614347,-0.015578672
626,95,2,91,development,0.12005876,0.18263501,0.23217624,0.30943748,0.37712878,0.3406225,0.14265008,0.09859398,-0.34745687,0.17309259
320,110,3,41,development,0.06217125,0.093095005,0.10958125,0.23231375,0.21309125,0.17241874,0.3589772,-0.043157347,-0.39190605,0.045673084
83,251,3,13,development,0.06569125,0.102678746,0.11981125,0.24191126,0.2291925,0.17580125,0.33755156,-0.026997805,-0.38121337,0.063053325
252,289,1,34,development,0.082095,0.112564996,0.13046749,0.19942375,0.21823375,0.19551875,0.20902725,0.045036912,-0.31943518,0.10660163
90,216,6,13,development,0.03802625,0.08278251,0.07071,0.0501675,0.032306246,0.025953747,-0.1699448,-0.21656898,0.43858552,0.07751947
532,229,5,73,development,0.029363751,0.043980002,0.05621749,0.1244725,0.105827495,0.06734125,0.37774646,-0.08095963,-0.41284645,0.025986781
199,136,1,22,development,0.07513751,0.1117125,0.1285425,0.230265,0.23463751,0.19721,0.28350163,0.009405213,-0.35491556,0.08641789
91,398,2,15,development,0.02099,0.032897502,0.034327492,0.043787494,0.037874997,0.0281125,0.12110355,-0.072401635,-0.07033091,0.054204967
458,411,4,66,development,0.028634995,0.04880625,0.046647497,0.20565249,0.138305,0.08304374,0.6302219,-0.19580181,-0.47831836,-0.1176772
526,150,4,72,development,0.028442502,0.050442502,0.042907506,0.2172025,0.1292025,0.06919749,0.6700818,-0.25403792,-0.4384202,-0.17602421
342,41,1,50,development,0.064907506,0.0891075,0.09254499,0.1920125,0.19688,0.16217501,0.34955156,0.012516297,-0.3768434,0.05949533
475,609,4,79,development,0.031385005,0.061249986,0.0497275,0.29123253,0.17089249,0.0898775,0.70830894,-0.2604058,-0.47230694,-0.18775865
55,7,3,0,development,0.0588025,0.096725,0.09975,0.25067002,0.245005,0.1598375,0.43068323,-0.011428897,-0.4339098,0.053930007
185,436,3,26,development,0.07204375,0.11061251,0.13413875,0.2598825,0.2640075,0.2015275,0.31912938,0.0078737885,-0.40946823,0.09070334
108,519,5,17,development,0.045354992,0.06512751,0.075770006,0.16316499,0.14077999,0.10599251,0.36576888,-0.0736482,-0.36741003,0.018891035
596,65,2,80,development,0.037462503,0.048930004,0.0475,0.089602485,0.0816275,0.057344988,0.3070877,-0.046574682,-0.2504452,0.008050643
617,295,4,94,outer_proxy_test,0.033447504,0.052559987,0.0493975,0.19754,0.12477501,0.09034501,0.599919,-0.22575739,-0.40722376,-0.14022854
184,352,5,25,development,0.0706,0.11255126,0.13319,0.29655376,0.2809475,0.19401999,0.38014224,-0.027023757,-0.42794606,0.060136024
541,84,2,81,outer_proxy_test,0.098512486,0.14685749,0.1862375,0.26912248,0.30734754,0.263815,0.18202078,0.06630883,-0.35334274,0.14624614
491,597,4,78,development,0.031357497,0.059352502,0.047995,0.31031752,0.17477001,0.08874999,0.7321054,-0.27942896,-0.4929791,-0.21066898
591,30,2,80,development,0.1062675,0.1615975,0.2021875,0.26717,0.3904525,0.33674502,0.13844995,0.18746696,-0.41455483,0.22689946
215,474,5,37,development,0.027191252,0.04891625,0.050786257,0.1696275,0.122341245,0.07751624,0.5391734,-0.16195656,-0.42874032,-0.064039715
340,583,5,58,development,0.037627503,0.067038745,0.06812501,0.2742375,0.18394125,0.117487505,0.60203,-0.1970765,-0.46578413,-0.10603912
512,543,4,78,development,0.024358742,0.051776245,0.036183745,0.3038275,0.14384626,0.06604874,0.78716147,-0.35736123,-0.47065145,-0.29152203
217,472,4,37,development,0.020247497,0.040556252,0.03381875,0.1602225,0.092462495,0.052890003,0.6514272,-0.26816,-0.3902175,-0.1766537
296,174,1,42,outer_proxy_test,0.082741246,0.122052506,0.14219625,0.236095,0.25214127,0.20855375,0.24821812,0.032865793,-0.34765077,0.10586662
608,233,6,93,development,0.065484986,0.0993375,0.05547501,0.018899992,0.0134550035,0.010924995,-0.49176493,-0.16828896,0.76142025,-0.10080529
349,350,5,55,outer_proxy_test,0.036087498,0.054842487,0.075880006,0.18401001,0.16327499,0.102170005,0.41606063,-0.059706077,-0.4971289,0.041496743
177,405,5,26,development,0.078877494,0.12396374,0.14449249,0.29960626,0.31206378,0.2316125,0.34927765,0.020366406,-0.43139488,0.0934955
436,144,1,62,development,0.0810225,0.12377125,0.14502876,0.2337575,0.26025376,0.2167075,0.23424487,0.053634934,-0.35540006,0.125687
172,429,3,26,development,0.07505499,0.114765,0.141165,0.27184498,0.2915625,0.23367499,0.31640875,0.034996897,-0.43511084,0.11008787
293,317,4,44,development,0.034918748,0.05979249,0.059462503,0.22117625,0.14695375,0.09250376,0.5762346,-0.20162037,-0.4215857,-0.107410885
474,455,4,76,development,0.009550005,0.024234995,0.014664993,0.17097501,0.050744995,0.020082504,0.84200615,-0.5422606,-0.35356098,-0.46807095
129,165,3,12,development,0.074945,0.10921,0.13358875,0.21215625,0.24287376,0.2132425,0.22724119,0.06750655,-0.37963626,0.13466866
412,467,5,66,development,0.054306254,0.0897675,0.1073125,0.31052375,0.25849375,0.1636875,0.48634183,-0.0914383,-0.48448184,0.0013361432
241,551,4,38,development,0.028016254,0.049425,0.048462503,0.20871876,0.14043625,0.08472125,0.62312573,-0.19556504,-0.47935665,-0.11238834
45,79,2,1,development,0.12111749,0.17999499,0.2253425,0.2937625,0.36699504,0.355335,0.1318038,0.11083117,-0.34187102,0.17618595
174,470,3,27,outer_proxy_test,0.06563625,0.09720625,0.11926125,0.22367875,0.23113126,0.175265,0.30447745,0.016385969,-0.40788826,0.09547728
310,511,3,47,development,0.06646125,0.10419126,0.12778625,0.23308374,0.2652175,0.2070825,0.29178786,0.06448664,-0.43590263,0.13494901
129,428,5,16,development,0.062803745,0.09585874,0.10650125,0.30957502,0.27056625,0.17978875,0.4880686,-0.06724011,-0.47678933,0.006256272
431,232,1,63,development,0.06963749,0.09782499,0.10295376,0.20277874,0.1947075,0.15410376,0.32651088,-0.02030572,-0.33118543,0.044283472
152,514,6,27,outer_proxy_test,0.052092507,0.0708475,0.034533747,0.028126247,0.017415002,0.012698747,-0.10225822,-0.23519875,0.6053816,-0.21389529
227,72,1,31,development,0.09830625,0.1415775,0.16702875,0.25597748,0.28703874,0.24716374,0.21027757,0.057201356,-0.3393741,0.12344107
593,10,2,80,development,0.10588251,0.15098251,0.17641999,0.2269925,0.30242503,0.28136003,0.1253618,0.1424821,-0.3340097,0.179828
318,283,4,44,development,0.031110004,0.053495005,0.048710003,0.19869499,0.14130251,0.08622001,0.60623264,-0.16880265,-0.45076296,-0.09478518
474,182,1,72,development,0.05181749,0.078162506,0.086054996,0.1389925,0.14325501,0.12315251,0.23522815,0.015102018,-0.29398084,0.09164051
223,497,2,37,development,0.06919749,0.10722999,0.11523251,0.1570325,0.184725,0.158985,0.15352686,0.08102967,-0.26543477,0.14011642
476,157,1,72,development,0.0846525,0.123455,0.14353,0.26178002,0.26744503,0.21183999,0.29175204,0.010704339,-0.36835513,0.08521506
45,66,2,0,development,0.09056501,0.1408075,0.17422001,0.24176,0.26081753,0.23604001,0.16236354,0.037919577,-0.29881114,0.13385138
653,301,3,94,outer_proxy_test,0.052092507,0.083882496,0.09095,0.2394775,0.202985,0.149085,0.44950104,-0.08247591,-0.415183,0.0040392363
400,286,3,54,development,0.0713425,0.11118999,0.1299175,0.26749998,0.270525,0.20671125,0.34619132,0.005622462,-0.4174188,0.08332379
495,378,5,75,development,0.049040005,0.07648499,0.08740251,0.22649749,0.22594751,0.16399,0.44311878,-0.0012155556,-0.49420124,0.06421011
201,486,4,37,development,0.0254175,0.045341253,0.038741246,0.21548375,0.113032505,0.058610007,0.69522077,-0.31186053,-0.42741457,-0.22697525
291,107,3,41,development,0.045767494,0.07597624,0.07534374,0.27311,0.1889325,0.12363376,0.5675538,-0.18218563,-0.42639688,-0.09363098
614,154,2,92,development,0.12484375,0.177135,0.21575876,0.28158,0.34291875,0.31987378,0.1323469,0.09822078,-0.31878194,0.15775935
447,199,1,62,development,0.063312486,0.09309499,0.10094625,0.21454875,0.2191825,0.1758975,0.36007702,0.0106834695,-0.40376753,0.07068262
372,268,5,54,development,0.083428755,0.11993499,0.14926375,0.31063378,0.32779375,0.23978,0.35088256,0.026878493,-0.46425152,0.0952739
454,70,1,61,outer_proxy_test,0.095075,0.13715,0.16143249,0.21879749,0.25023,0.2245725,0.15086922,0.06701638,-0.29190978,0.13478334
259,234,1,33,outer_proxy_test,0.06420626,0.098636255,0.10448,0.25060123,0.22266126,0.16397625,0.41151494,-0.05903695,-0.38601294,0.019213032
357,452,5,56,outer_proxy_test,0.04958999,0.08303,0.094167486,0.2920025,0.2241325,0.1416875,0.5123004,-0.13149662,-0.4593741,-0.03529744
53,414,3,6,development,0.047087505,0.08740251,0.091554984,0.22564499,0.20920001,0.149305,0.42273018,-0.03781803,-0.41064218,0.04886331
582,19,2,80,development,0.098402485,0.14848001,0.17380749,0.2257825,0.27170748,0.2557025,0.13007085,0.09231337,-0.29326782,0.15763284
545,273,2,84,development,0.10667999,0.14509751,0.16880251,0.2231975,0.3305025,0.308365,0.13876273,0.19379628,-0.3898339,0.20433079
182,63,3,20,development,0.048242494,0.07438125,0.08088501,0.2140125,0.201225,0.13451,0.45143652,-0.030795645,-0.4602354,0.036473673
274,365,4,45,development,0.021292493,0.044750005,0.034107506,0.23562749,0.1196325,0.05927001,0.74710363,-0.32650733,-0.4555381,-0.25125405
413,470,5,67,development,0.053467497,0.08930001,0.104988754,0.30305752,0.25065625,0.15831125,0.48540762,-0.09463603,-0.47463825,-0.0012356642
236,187,1,32,development,0.09023501,0.12901,0.1484525,0.22204249,0.23939501,0.21802749,0.19862612,0.037605356,-0.29962948,0.107937895
258,393,2,35,outer_proxy_test,0.087595,0.13153999,0.1620375,0.211785,0.2704975,0.25196248,0.13307784,0.12173881,-0.3456332,0.18192685
233,240,3,33,outer_proxy_test,0.0666125,0.101482496,0.115205005,0.2550425,0.2230875,0.1672075,0.37768653,-0.066833265,-0.37466496,0.02521039
27,438,3,6,development,0.051982507,0.08571124,0.098526254,0.24152625,0.21328375,0.15778875,0.4205233,-0.062097356,-0.42667106,0.030234067
222,392,5,35,outer_proxy_test,0.06357375,0.104315,0.114297494,0.29073748,0.25390127,0.18075125,0.43561667,-0.0676342,-0.41758648,0.019221222
54,594,3,8,development,0.06155251,0.098402485,0.11413251,0.25402498,0.27146,0.209475,0.37997997,0.0331789,-0.46789688,0.099854544
303,23,4,40,development,0.030285,0.05297251,0.035592496,0.32371002,0.168335,0.081022486,0.80188006,-0.31577396,-0.5212769,-0.26897556
376,605,3,59,outer_proxy_test,0.06576,0.10250001,0.12175001,0.25160497,0.2730825,0.2081,0.34780562,0.04093393,-0.45418113,0.1087725
106,29,5,10,development,0.028607495,0.047775,0.0545675,0.148975,0.09998375,0.059311256,0.46382204,-0.1967846,-0.3533378,-0.06934329
89,522,1,17,development,0.094964996,0.13318999,0.155905,0.24767251,0.27058,0.24352,0.22738512,0.04420139,-0.34026802,0.10901709
473,463,4,76,development,0.014967501,0.03694,0.022969998,0.284275,0.09441501,0.038356245,0.8504777,-0.5013599,-0.43755472,-0.43649903
148,410,5,26,development,0.07274501,0.10739501,0.14782001,0.32739502,0.329045,0.21074001,0.3778816,0.0025135211,-0.50785905,0.08748518
434,225,1,63,development,0.0805275,0.11735,0.12973875,0.2211075,0.23700249,0.20288874,0.26042393,0.034696896,-0.3376652,0.097409576
120,261,2,13,development,0.09346625,0.13900624,0.17890875,0.238735,0.29226375,0.25705,0.1432471,0.10080766,-0.35536325,0.17298457
326,272,3,44,development,0.058884993,0.09172,0.10318749,0.2113175,0.23172249,0.17466001,0.34381017,0.046056777,-0.43285125,0.10693465
233,492,2,37,development,0.05955875,0.09539126,0.107601255,0.1555475,0.16645126,0.146225,0.18220206,0.03386274,-0.2713845,0.12050536
318,445,5,46,development,0.048572496,0.07134251,0.07511,0.282955,0.22256501,0.1438875,0.58046716,-0.11946111,-0.5145241,-0.05380217
192,242,2,23,development,0.12598501,0.1834325,0.23334499,0.30358,0.39884,0.345105,0.13080971,0.1356169,-0.36994275,0.19083586
494,506,4,77,outer_proxy_test,0.0322375,0.06452249,0.051570013,0.3396325,0.1739725,0.09295751,0.7363514,-0.32254362,-0.45891955,-0.24493544
265,401,4,35,outer_proxy_test,0.033419997,0.059517488,0.05833499,0.2065325,0.14468499,0.0943325,0.55951566,-0.17609462,-0.4170738,-0.083374284
520,338,4,75,development,0.034025,0.058390006,0.059517488,0.22432499,0.16860999,0.09980501,0.5806301,-0.1417919,-0.4855506,-0.06212519
384,334,4,54,development,0.023011245,0.04459875,0.036871254,0.17105749,0.106295004,0.058376253,0.64534724,-0.23350243,-0.40887216,-0.15094067
595,385,4,85,outer_proxy_test,0.021842495,0.04179375,0.034451246,0.18897375,0.117955,0.062308744,0.69160795,-0.23138514,-0.47675648,-0.16081055
157,211,5,23,development,0.060314998,0.10038249,0.1106125,0.2719825,0.24712251,0.16162501,0.42177758,-0.04789008,-0.42226735,0.036864214
518,83,2,71,development,0.0974125,0.14584,0.183735,0.23692,0.27609375,0.25442377,0.12643377,0.07636005,-0.3087066,0.15802364
432,344,3,65,development,0.056602493,0.0900975,0.09882875,0.2574625,0.22513625,0.1649525,0.4452362,-0.0669837,-0.42837653,0.015516564
318,566,4,48,outer_proxy_test,0.015544996,0.029982492,0.026160002,0.13882749,0.075550005,0.042302504,0.68288505,-0.2951685,-0.43178654,-0.20564654
23,562,5,8,development,0.016672492,0.024482504,0.028222501,0.057730004,0.043045,0.026600003,0.3433001,-0.1457207,-0.27488792,-0.021521218
347,411,5,56,outer_proxy_test,0.0474175,0.07715875,0.08692126,0.2473975,0.204635,0.1289825,0.48000968,-0.094600506,-0.45237428,-0.005557511
43,233,3,3,development,0.061195,0.09921375,0.11499874,0.233675,0.22686875,0.17965126,0.34036475,-0.014778736,-0.39148068,0.073809825
510,128,1,71,development,0.06911501,0.10060249,0.12019624,0.15222,0.17228125,0.16463624,0.117554516,0.06182181,-0.2626714,0.13846001
343,220,1,53,outer_proxy_test,0.0627625,0.0937825,0.10619874,0.19611,0.18924876,0.1538425,0.29741532,-0.01780481,-0.33729935,0.06598173
78,401,4,15,development,0.029019997,0.0499475,0.051982507,0.19017,0.12807499,0.078299984,0.5706631,-0.19511703,-0.43886304,-0.09801566
144,108,3,21,development,0.052725002,0.08257626,0.088145,0.20207751,0.20117,0.1430625,0.39256948,-0.002250505,-0.41795704,0.06342832
143,218,1,23,development,0.08896999,0.13316251,0.14850749,0.229825,0.2371125,0.204085,0.21493664,0.015607018,-0.28073725,0.09486596
343,61,4,50,development,0.04402125,0.067904994,0.066750005,0.24609125,0.19494125,0.11516374,0.57326597,-0.11597783,-0.48331016,-0.051506035
