file_path,file_type,size_bytes,modified_utc,workflow_role,data_status,reproducible,source,spatial_reference,temporal_coverage
work/sentinel/outputs/chips/E2019/TAX-E2019-0052.jpg,.jpg,70204,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0053.jpg,.jpg,75445,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0054.jpg,.jpg,51777,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0055.jpg,.jpg,59630,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0056.jpg,.jpg,61860,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0057.jpg,.jpg,64228,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0058.jpg,.jpg,62315,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0059.jpg,.jpg,63913,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0060.jpg,.jpg,61736,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0061.jpg,.jpg,79463,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0062.jpg,.jpg,65375,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0063.jpg,.jpg,74874,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0064.jpg,.jpg,63217,2026-07-19T08:02:09+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0065.jpg,.jpg,71960,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0066.jpg,.jpg,60112,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0067.jpg,.jpg,66180,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0068.jpg,.jpg,60757,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0069.jpg,.jpg,72546,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0070.jpg,.jpg,63768,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0071.jpg,.jpg,62961,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0072.jpg,.jpg,60381,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0073.jpg,.jpg,72874,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0074.jpg,.jpg,52850,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0075.jpg,.jpg,72294,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0076.jpg,.jpg,59981,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0077.jpg,.jpg,75172,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0078.jpg,.jpg,44537,2026-07-19T08:02:10+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0079.jpg,.jpg,50250,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0080.jpg,.jpg,58517,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0081.jpg,.jpg,66965,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0082.jpg,.jpg,63659,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0083.jpg,.jpg,74382,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0084.jpg,.jpg,68501,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0085.jpg,.jpg,66442,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0086.jpg,.jpg,66779,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0087.jpg,.jpg,67462,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0088.jpg,.jpg,53000,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0089.jpg,.jpg,64841,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0090.jpg,.jpg,62588,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0091.jpg,.jpg,74134,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0092.jpg,.jpg,73010,2026-07-19T08:02:11+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0093.jpg,.jpg,69177,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0094.jpg,.jpg,70684,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0095.jpg,.jpg,62690,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0096.jpg,.jpg,70523,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0097.jpg,.jpg,73392,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0098.jpg,.jpg,72791,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0099.jpg,.jpg,77946,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0100.jpg,.jpg,67771,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0101.jpg,.jpg,64671,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0102.jpg,.jpg,55638,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0103.jpg,.jpg,61126,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0104.jpg,.jpg,75684,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0105.jpg,.jpg,68087,2026-07-19T08:02:12+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0106.jpg,.jpg,57501,2026-07-19T08:02:13+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0107.jpg,.jpg,81587,2026-07-19T08:02:13+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0108.jpg,.jpg,62115,2026-07-19T08:02:13+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0109.jpg,.jpg,58957,2026-07-19T08:02:13+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0110.jpg,.jpg,73141,2026-07-19T08:02:13+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0111.jpg,.jpg,74363,2026-07-19T08:02:13+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0112.jpg,.jpg,65808,2026-07-19T08:02:13+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0113.jpg,.jpg,58686,2026-07-19T08:02:13+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0114.jpg,.jpg,47086,2026-07-19T08:02:13+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0115.jpg,.jpg,48990,2026-07-19T08:02:13+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0116.jpg,.jpg,71881,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0117.jpg,.jpg,38538,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0118.jpg,.jpg,64740,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0119.jpg,.jpg,70939,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0120.jpg,.jpg,60309,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0121.jpg,.jpg,48822,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0122.jpg,.jpg,75970,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0123.jpg,.jpg,65452,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0124.jpg,.jpg,64252,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0125.jpg,.jpg,77268,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0126.jpg,.jpg,73444,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0127.jpg,.jpg,75987,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0128.jpg,.jpg,67979,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0129.jpg,.jpg,51842,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0130.jpg,.jpg,64014,2026-07-19T08:02:14+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0131.jpg,.jpg,62102,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0132.jpg,.jpg,70424,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0133.jpg,.jpg,68656,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0134.jpg,.jpg,51875,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0135.jpg,.jpg,76024,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0136.jpg,.jpg,63069,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0137.jpg,.jpg,54770,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0138.jpg,.jpg,39395,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0139.jpg,.jpg,65903,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0140.jpg,.jpg,71867,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0141.jpg,.jpg,58965,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0142.jpg,.jpg,60396,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0143.jpg,.jpg,60566,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0144.jpg,.jpg,65903,2026-07-19T08:02:15+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0145.jpg,.jpg,63969,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0146.jpg,.jpg,75391,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0147.jpg,.jpg,53542,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0148.jpg,.jpg,59620,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0149.jpg,.jpg,48158,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0150.jpg,.jpg,69054,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0151.jpg,.jpg,60380,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0152.jpg,.jpg,62287,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0153.jpg,.jpg,62094,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0154.jpg,.jpg,66568,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0155.jpg,.jpg,63790,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0156.jpg,.jpg,47890,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0157.jpg,.jpg,64757,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0158.jpg,.jpg,67294,2026-07-19T08:02:16+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0159.jpg,.jpg,61168,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0160.jpg,.jpg,66241,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0161.jpg,.jpg,66358,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0162.jpg,.jpg,60372,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0163.jpg,.jpg,64316,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0164.jpg,.jpg,77185,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0165.jpg,.jpg,65612,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0166.jpg,.jpg,60312,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0167.jpg,.jpg,69050,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0168.jpg,.jpg,77117,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0169.jpg,.jpg,67507,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0170.jpg,.jpg,75041,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0171.jpg,.jpg,65443,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0172.jpg,.jpg,66503,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0173.jpg,.jpg,69455,2026-07-19T08:02:17+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0174.jpg,.jpg,58760,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0175.jpg,.jpg,66042,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0176.jpg,.jpg,66378,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0177.jpg,.jpg,65614,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0178.jpg,.jpg,62738,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0179.jpg,.jpg,52900,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0180.jpg,.jpg,48222,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0181.jpg,.jpg,45396,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0182.jpg,.jpg,67793,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0183.jpg,.jpg,61723,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0184.jpg,.jpg,60512,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0185.jpg,.jpg,65591,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0186.jpg,.jpg,71683,2026-07-19T08:02:18+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0187.jpg,.jpg,56065,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0188.jpg,.jpg,58999,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0189.jpg,.jpg,60214,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0190.jpg,.jpg,72969,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0191.jpg,.jpg,65621,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0192.jpg,.jpg,43544,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0193.jpg,.jpg,56952,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0194.jpg,.jpg,73190,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0195.jpg,.jpg,69070,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0196.jpg,.jpg,70969,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0197.jpg,.jpg,64376,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0198.jpg,.jpg,72365,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0199.jpg,.jpg,65977,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0200.jpg,.jpg,64956,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0201.jpg,.jpg,62993,2026-07-19T08:02:19+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0202.jpg,.jpg,67928,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0203.jpg,.jpg,50226,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0204.jpg,.jpg,67527,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0205.jpg,.jpg,56685,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0206.jpg,.jpg,64349,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0207.jpg,.jpg,58809,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0208.jpg,.jpg,77514,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0209.jpg,.jpg,65825,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0210.jpg,.jpg,69467,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0211.jpg,.jpg,61865,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0212.jpg,.jpg,70926,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0213.jpg,.jpg,75856,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0214.jpg,.jpg,70321,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0215.jpg,.jpg,75214,2026-07-19T08:02:20+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0216.jpg,.jpg,66716,2026-07-19T08:02:21+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0217.jpg,.jpg,67234,2026-07-19T08:02:21+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0218.jpg,.jpg,64221,2026-07-19T08:02:21+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0219.jpg,.jpg,69324,2026-07-19T08:02:21+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0220.jpg,.jpg,74769,2026-07-19T08:02:21+00:00,other,derived,True,project workspace,not_applicable,not_applicable
work/sentinel/outputs/chips/E2019/TAX-E2019-0221.jpg,.jpg,56327,2026-07-19T08:02:21+00:00,other,derived,True,project workspace,not_applicable,not_applicable
