epoch_id,label_year,item_id,platform,acquisition_datetime_utc,acquisition_date,weather_provider,precipitation_preceding_7d_mm,temperature_mean_preceding_7d_c,tmax_max_preceding_7d_c,data_completeness_preceding_7d,precipitation_preceding_30d_mm,temperature_mean_preceding_30d_c,tmax_max_preceding_30d_c,data_completeness_preceding_30d,precipitation_preceding_90d_mm,temperature_mean_preceding_90d_c,tmax_max_preceding_90d_c,data_completeness_preceding_90d,precipitation_preceding_180d_mm,temperature_mean_preceding_180d_c,tmax_max_preceding_180d_c,data_completeness_preceding_180d,precipitation_preceding_365d_mm,temperature_mean_preceding_365d_c,tmax_max_preceding_365d_c,data_completeness_preceding_365d,humidity_mean_preceding_7d_percent,soil_moisture_mean_preceding_7d_m3m3
E2019,2019,LC08_L2SP_150037_20181201_02_T1,landsat-8,2018-12-01T05:42:17.623717Z,2018-12-01,Open-Meteo ERA5-Seamless,0.0,14.432142857142859,22.95,1.0,55.45000000000001,14.376666666666667,22.95,1.0,162.45,20.14638888888889,35.075,1.0,613.3,24.619861111111113,41.125,1.0,938.9999999999999,20.77712328767123,41.125,1.0,67.32142857142857,0.24364285714285713
E2019,2019,LC08_L2SP_150037_20181201_02_T1,landsat-8,2018-12-01T05:42:17.623717Z,2018-12-01,NASA POWER,0.0,17.06,27.14,1.0,26.450000000000003,16.813333333333336,27.14,1.0,102.51,22.018333333333334,34.89,1.0,641.34,26.692222222222224,45.51,1.0,907.08,22.94213698630137,45.51,1.0,43.767142857142865,
E2019,2019,LC08_L2SP_150037_20191118_02_T1,landsat-8,2019-11-18T05:42:42.731240Z,2019-11-18,Open-Meteo ERA5-Seamless,20.65,15.878571428571428,22.6,1.0,65.35,18.425833333333333,28.7,1.0,131.4,23.642777777777773,36.5,1.0,494.84999999999997,26.183333333333334,41.3,1.0,912.25,20.163219178082194,41.3,1.0,70.67857142857143,0.33485714285714285
E2019,2019,LC08_L2SP_150037_20191118_02_T1,landsat-8,2019-11-18T05:42:42.731240Z,2019-11-18,NASA POWER,7.25,16.865714285714287,24.74,1.0,48.13,19.547333333333327,30.44,1.0,226.04000000000002,24.509111111111118,37.78,1.0,644.58,28.074277777777777,45.49,1.0,1025.17,21.982,45.49,1.0,62.945714285714295,
E2019,2019,LC08_L2SP_150037_20191204_02_T1,landsat-8,2019-12-04T05:42:41.742602Z,2019-12-04,Open-Meteo ERA5-Seamless,3.5,11.046428571428569,19.175,1.0,68.75,14.353333333333332,25.95,1.0,123.75,20.864166666666666,36.5,1.0,470.8,24.89541666666667,41.3,1.0,917.4000000000001,20.116301369863013,41.3,1.0,67.92857142857143,0.3111785714285714
E2019,2019,LC08_L2SP_150037_20191204_02_T1,landsat-8,2019-12-04T05:42:41.742602Z,2019-12-04,NASA POWER,5.6499999999999995,12.932857142857141,22.84,1.0,55.83,15.788000000000002,27.8,1.0,217.98000000000002,21.76888888888889,37.78,1.0,625.0,26.543388888888884,45.49,1.0,1035.02,21.89460273972603,45.49,1.0,52.84285714285714,
E2019,2019,LC08_L2SP_150037_20201003_02_T1,landsat-8,2020-10-03T05:42:41.816205Z,2020-10-03,Open-Meteo ERA5-Seamless,0.2,23.882142857142856,30.7,1.0,37.2,25.311666666666667,32.65,1.0,559.3,27.245277777777776,37.324999999999996,1.0,745.6,26.16875,39.2,1.0,1268.85,19.724589041095893,39.2,1.0,51.285714285714285,0.16732142857142857
E2019,2019,LC08_L2SP_150037_20201003_02_T1,landsat-8,2020-10-03T05:42:41.816205Z,2020-10-03,NASA POWER,2.18,24.58428571428571,30.56,1.0,48.82000000000001,26.496666666666666,33.95,1.0,724.63,28.068888888888896,35.99,1.0,2437.35,26.78872222222223,37.96,1.0,3681.11,20.55156164383562,37.96,1.0,62.63571428571429,
E2019,2019,LC08_L2SP_150037_20201019_02_T1,landsat-8,2020-10-19T05:42:42.920158Z,2020-10-19,Open-Meteo ERA5-Seamless,0.0,21.550000000000004,29.95,1.0,0.6000000000000001,23.464166666666664,32.65,1.0,533.15,25.91611111111111,36.05,1.0,695.45,26.447638888888893,39.2,1.0,1265.35,19.72917808219178,39.2,1.0,46.785714285714285,0.14324999999999996
E2019,2019,LC08_L2SP_150037_20201019_02_T1,landsat-8,2020-10-19T05:42:42.920158Z,2020-10-19,NASA POWER,0.0,22.768571428571427,31.12,1.0,2.19,24.327,33.69,1.0,663.29,26.949333333333335,34.91,1.0,2332.9900000000002,26.982944444444446,37.96,1.0,3671.4,20.590602739726027,37.96,1.0,50.058571428571426,
E2019,2019,LC08_L2SP_150037_20201120_02_T1,landsat-8,2020-11-20T05:42:41.414405Z,2020-11-20,Open-Meteo ERA5-Seamless,41.65,13.135714285714286,23.325,1.0,42.24999999999999,16.65666666666667,27.4,1.0,299.4,21.858055555555556,32.65,1.0,682.15,25.313749999999995,39.2,1.0,1242.5499999999997,19.626438356164385,39.2,1.0,71.14285714285714,0.306
E2019,2019,LC08_L2SP_150037_20201120_02_T1,landsat-8,2020-11-20T05:42:41.414405Z,2020-11-20,NASA POWER,71.93,13.790000000000001,24.65,1.0,80.46000000000001,17.612666666666662,27.49,1.0,379.3,22.917555555555555,33.95,1.0,1818.26,25.88633333333333,37.96,1.0,3703.7299999999996,20.46742465753425,37.96,1.0,66.05571428571429,
E2024,2024,LC09_L2SP_150037_20231004_02_T1,landsat-9,2023-10-04T05:42:28.615816Z,2023-10-04,Open-Meteo ERA5-Seamless,0.8500000000000001,24.178571428571427,31.95,1.0,43.2,27.430833333333336,36.7,1.0,233.05,28.24861111111111,37.575,1.0,491.5,26.65111111111111,40.55,1.0,764.75,20.377123287671235,40.55,1.0,45.535714285714285,0.19314285714285714
E2024,2024,LC09_L2SP_150037_20231004_02_T1,landsat-9,2023-10-04T05:42:28.615816Z,2023-10-04,NASA POWER,0.9600000000000001,23.885714285714283,30.72,1.0,143.79000000000002,26.439999999999998,33.5,1.0,681.9,28.112555555555556,35.9,1.0,1056.55,27.58166666666667,42.79,1.0,1384.4499999999998,21.33495890410959,42.79,1.0,58.370000000000005,
E2024,2024,LC08_L2SP_150037_20231012_02_T1,landsat-8,2023-10-12T05:42:32.695442Z,2023-10-12,Open-Meteo ERA5-Seamless,2.3499999999999996,24.903571428571432,33.925,1.0,38.199999999999996,26.078333333333333,36.35,1.0,218.89999999999998,27.953611111111115,37.575,1.0,493.75,26.812777777777775,40.55,1.0,762.5,20.403493150684934,40.55,1.0,45.25,0.148
E2024,2024,LC08_L2SP_150037_20231012_02_T1,landsat-8,2023-10-12T05:42:32.695442Z,2023-10-12,NASA POWER,10.01,24.168571428571425,31.37,1.0,120.42999999999999,25.50166666666667,33.5,1.0,645.74,27.674999999999994,34.5,1.0,1066.56,27.600499999999997,42.79,1.0,1389.96,21.346082191780823,42.79,1.0,60.669999999999995,
E2024,2024,LC09_L2SP_150037_20231020_02_T1,landsat-9,2023-10-20T05:42:37.737793Z,2023-10-20,Open-Meteo ERA5-Seamless,57.1,19.192857142857143,30.975,1.0,78.35,23.625000000000004,33.925,1.0,228.3,27.20611111111111,37.575,1.0,502.45,26.764583333333334,40.55,1.0,810.4500000000002,20.345,40.55,1.0,69.78571428571429,0.31575
E2024,2024,LC09_L2SP_150037_20231020_02_T1,landsat-9,2023-10-20T05:42:37.737793Z,2023-10-20,NASA POWER,44.22,19.88714285714286,28.35,1.0,105.41,23.43566666666667,31.37,1.0,529.7,26.923444444444446,34.47,1.0,1069.75,27.49211111111111,42.79,1.0,1424.2,21.32268493150685,42.79,1.0,71.55142857142857,
E2024,2024,LC08_L2SP_150037_20231028_02_T1,landsat-8,2023-10-28T05:42:35.530375Z,2023-10-28,Open-Meteo ERA5-Seamless,3.3499999999999996,18.821428571428573,26.375,1.0,63.64999999999999,21.73416666666667,33.925,1.0,179.35,26.46027777777778,37.575,1.0,500.5,26.62388888888889,40.55,1.0,812.8,20.336164383561645,40.55,1.0,63.607142857142854,0.2903214285714286
E2024,2024,LC08_L2SP_150037_20231028_02_T1,landsat-8,2023-10-28T05:42:35.530375Z,2023-10-28,NASA POWER,4.84,20.211428571428574,27.72,1.0,60.029999999999994,21.98,31.37,1.0,370.79999999999995,26.204333333333327,34.47,1.0,1058.46,27.32644444444444,42.79,1.0,1423.1599999999999,21.337232876712328,42.79,1.0,64.56,
E2024,2024,LC09_L2SP_150037_20231105_02_T1,landsat-9,2023-11-05T05:42:31.597051Z,2023-11-05,Open-Meteo ERA5-Seamless,0.05,19.332142857142856,26.700000000000003,1.0,62.84999999999999,20.42166666666667,33.925,1.0,153.0,25.63888888888888,37.575,1.0,449.80000000000007,26.59819444444444,40.55,1.0,812.65,20.315205479452054,40.55,1.0,63.964285714285715,0.20739285714285716
E2024,2024,LC09_L2SP_150037_20231105_02_T1,landsat-9,2023-11-05T05:42:31.597051Z,2023-11-05,NASA POWER,1.69,20.41857142857143,27.28,1.0,60.760000000000005,21.083999999999996,31.07,1.0,308.86,25.404333333333334,34.47,1.0,1024.87,27.26561111111111,42.79,1.0,1424.25,21.349123287671233,42.79,1.0,66.16,
E2024,2024,LC08_L2SP_150037_20231113_02_T1,landsat-8,2023-11-13T05:42:32.858707Z,2023-11-13,Open-Meteo ERA5-Seamless,18.95,16.37857142857143,24.675,1.0,74.35,18.25583333333333,26.700000000000003,1.0,149.9,24.530833333333334,37.575,1.0,464.85,26.25625,40.55,1.0,811.9,20.327465753424658,40.55,1.0,68.32142857142857,0.24753571428571425
E2024,2024,LC08_L2SP_150037_20231113_02_T1,landsat-8,2023-11-13T05:42:32.858707Z,2023-11-13,NASA POWER,58.67000000000001,18.045714285714286,25.83,1.0,109.28,19.604333333333336,27.72,1.0,336.43,24.40488888888889,34.47,1.0,1082.01,26.88927777777778,42.79,1.0,1421.59,21.373506849315067,42.79,1.0,66.39999999999999,
E2024,2024,LC09_L2SP_150037_20231121_02_T1,landsat-9,2023-11-21T05:42:38.279639Z,2023-11-21,Open-Meteo ERA5-Seamless,0.0,15.317857142857141,23.225,1.0,22.3,17.37666666666667,26.700000000000003,1.0,146.4,23.201944444444447,37.225,1.0,459.95,25.72902777777778,40.55,1.0,798.0999999999999,20.372808219178083,40.55,1.0,63.035714285714285,0.24303571428571427
E2024,2024,LC09_L2SP_150037_20231121_02_T1,landsat-9,2023-11-21T05:42:38.279639Z,2023-11-21,NASA POWER,0.0,17.607142857142858,24.96,1.0,65.2,19.02733333333333,27.72,1.0,301.55,23.34122222222222,34.47,1.0,1068.1599999999999,26.372722222222222,42.79,1.0,1391.13,21.451452054794522,42.79,1.0,52.205714285714286,
E2024,2024,LC09_L2SP_150037_20231207_02_T1,landsat-9,2023-12-07T05:42:36.118314Z,2023-12-07,Open-Meteo ERA5-Seamless,5.7,12.646428571428572,20.6,1.0,25.45,14.725833333333334,24.025,1.0,124.79999999999998,20.506666666666668,36.7,1.0,382.3,24.82958333333334,40.55,1.0,804.6,20.40541095890411,40.55,1.0,68.03571428571429,0.22232142857142853
E2024,2024,LC09_L2SP_150037_20231207_02_T1,landsat-9,2023-12-07T05:42:36.118314Z,2023-12-07,NASA POWER,6.0,14.452857142857143,22.5,1.0,64.68,16.500333333333334,24.96,1.0,255.36,21.095888888888886,33.5,1.0,995.29,25.40311111111111,42.79,1.0,1397.1399999999999,21.47323287671233,42.79,1.0,61.278571428571425,
E2024,2024,LC08_L2SP_150037_20231215_02_T1,landsat-8,2023-12-15T05:42:34.073175Z,2023-12-15,Open-Meteo ERA5-Seamless,0.0,11.060714285714285,19.1,1.0,6.5,13.474166666666667,23.225,1.0,116.0,18.762222222222217,33.925,1.0,377.84999999999997,24.01708333333334,40.55,1.0,804.6,20.380479452054793,40.55,1.0,63.964285714285715,0.18032142857142855
E2024,2024,LC08_L2SP_150037_20231215_02_T1,landsat-8,2023-12-15T05:42:34.073175Z,2023-12-15,NASA POWER,0.0,12.807142857142855,21.13,1.0,6.01,15.301666666666668,24.96,1.0,224.60000000000002,19.730111111111114,31.37,1.0,971.0899999999999,24.56977777777778,42.79,1.0,1395.23,21.469315068493152,42.79,1.0,49.50428571428571,
E2024,2024,LC09_L2SP_150037_20241006_02_T1,landsat-9,2024-10-06T05:42:18.034660Z,2024-10-06,Open-Meteo ERA5-Seamless,1.4500000000000002,24.928571428571434,31.950000000000003,1.0,42.550000000000004,26.59333333333334,36.2,1.0,364.55,27.82305555555556,37.475,1.0,593.05,27.358888888888885,41.025,1.0,948.3,20.617602739726024,41.025,1.0,65.28571428571429,0.29400000000000004
E2024,2024,LC09_L2SP_150037_20241006_02_T1,landsat-9,2024-10-06T05:42:18.034660Z,2024-10-06,NASA POWER,9.190000000000001,25.784285714285712,32.37,1.0,78.55,26.996333333333332,34.2,1.0,1289.3400000000001,28.773444444444447,39.17,1.0,1552.75,29.132666666666672,46.2,1.0,1910.0,22.234219178082192,46.2,1.0,67.53,
E2024,2024,LC08_L2SP_150037_20241014_02_T1,landsat-8,2024-10-14T05:42:24.684901Z,2024-10-14,Open-Meteo ERA5-Seamless,1.35,22.532142857142855,30.5,1.0,27.150000000000002,25.423333333333332,36.2,1.0,353.0,27.217222222222226,37.475,1.0,527.3,27.485555555555557,41.025,1.0,934.1000000000001,20.588287671232877,41.025,1.0,57.714285714285715,0.21667857142857144
E2024,2024,LC08_L2SP_150037_20241014_02_T1,landsat-8,2024-10-14T05:42:24.684901Z,2024-10-14,NASA POWER,0.56,23.22857142857143,30.35,1.0,72.58,25.806333333333335,34.2,1.0,1244.05,28.020777777777777,39.17,1.0,1534.02,29.17705555555555,46.2,1.0,1916.0300000000002,22.230630136986303,46.2,1.0,61.54571428571428,
E2024,2024,LC08_L2SP_150037_20241030_02_T1,landsat-8,2024-10-30T05:42:19.575312Z,2024-10-30,Open-Meteo ERA5-Seamless,7.8,22.25714285714286,31.0,1.0,11.350000000000001,23.12583333333333,31.950000000000003,1.0,287.20000000000005,25.85944444444445,36.2,1.0,437.85,27.772222222222222,41.025,1.0,895.5500000000002,20.764520547945207,41.025,1.0,57.0,0.17189285714285715
E2024,2024,LC08_L2SP_150037_20241030_02_T1,landsat-8,2024-10-30T05:42:19.575312Z,2024-10-30,NASA POWER,4.050000000000001,22.377142857142854,31.52,1.0,40.78,23.339333333333332,32.37,1.0,720.9599999999999,26.37033333333333,34.2,1.0,1458.27,29.23783333333333,46.2,1.0,1882.58,22.33923287671233,46.2,1.0,60.64857142857142,
E2024,2024,LC08_L2SP_150037_20241201_02_T1,landsat-8,2024-12-01T05:42:33.951769Z,2024-12-01,Open-Meteo ERA5-Seamless,0.5,13.671428571428573,21.125,1.0,19.450000000000003,16.634999999999998,27.35,1.0,100.05,22.06388888888889,36.2,1.0,445.09999999999997,25.813194444444445,41.025,1.0,889.5,20.844520547945205,41.025,1.0,61.214285714285715,0.19285714285714287
E2024,2024,LC08_L2SP_150037_20241201_02_T1,landsat-8,2024-12-01T05:42:33.951769Z,2024-12-01,NASA POWER,0.4,15.407142857142857,22.97,1.0,5.2299999999999995,18.06833333333333,28.38,1.0,130.67,22.76555555555555,34.2,1.0,1438.69,27.195833333333333,46.2,1.0,1821.6299999999997,22.40027397260274,46.2,1.0,52.04,
E2024,2024,LC09_L2SP_150037_20251009_02_T1,landsat-9,2025-10-09T05:42:43.206748Z,2025-10-09,Open-Meteo ERA5-Seamless,59.199999999999996,21.150000000000002,29.8,1.0,64.1,25.762499999999996,34.325,1.0,398.5,26.462222222222227,34.325,1.0,684.05,27.639722222222222,43.525,1.0,902.9,21.19746575342466,43.525,1.0,71.89285714285714,0.2958928571428571
E2024,2024,LC09_L2SP_150037_20251009_02_T1,landsat-9,2025-10-09T05:42:43.206748Z,2025-10-09,NASA POWER,54.61,22.02,30.23,1.0,66.47,25.85933333333333,33.34,1.0,839.4599999999999,27.447777777777784,34.57,1.0,1351.85,29.038111111111114,46.06,1.0,1521.7700000000002,22.61032876712329,46.06,1.0,74.20428571428572,
E2024,2024,LC08_L2SP_150037_20251017_02_T1,landsat-8,2025-10-17T05:42:38.515052Z,2025-10-17,Open-Meteo ERA5-Seamless,0.0,20.675,27.775,1.0,62.44999999999999,23.917500000000004,34.325,1.0,302.6,25.947777777777773,34.325,1.0,650.75,27.42611111111111,43.525,1.0,902.25,21.152945205479448,43.525,1.0,66.57142857142857,0.2955357142857143
E2024,2024,LC08_L2SP_150037_20251017_02_T1,landsat-8,2025-10-17T05:42:38.515052Z,2025-10-17,NASA POWER,0.0,21.915714285714284,27.72,1.0,61.33,24.401666666666674,33.34,1.0,678.25,26.888888888888882,34.57,1.0,1332.5900000000001,28.77883333333333,46.06,1.0,1521.6399999999999,22.58849315068493,46.06,1.0,65.07571428571428,
E2024,2024,LC09_L2SP_150037_20251025_02_T1,landsat-9,2025-10-25T05:42:42.183107Z,2025-10-25,Open-Meteo ERA5-Seamless,0.0,20.79642857142857,28.475,1.0,60.599999999999994,22.235000000000003,34.325,1.0,238.1,25.35555555555555,34.325,1.0,637.0,27.29861111111111,43.525,1.0,901.0999999999999,21.111369863013696,43.525,1.0,59.57142857142857,0.21867857142857142
E2024,2024,LC09_L2SP_150037_20251025_02_T1,landsat-9,2025-10-25T05:42:42.183107Z,2025-10-25,NASA POWER,0.0,22.29428571428571,28.3,1.0,57.61,23.160666666666668,33.34,1.0,601.04,26.248555555555555,34.57,1.0,1328.24,28.579555555555554,46.06,1.0,1520.91,22.593506849315066,46.06,1.0,57.24285714285714,
E2024,2024,LC08_L2SP_150037_20251102_02_T1,landsat-8,2025-11-02T05:42:40.631537Z,2025-11-02,Open-Meteo ERA5-Seamless,0.0,19.610714285714288,27.5,1.0,53.849999999999994,20.424166666666668,28.525,1.0,203.10000000000002,24.62,34.325,1.0,626.45,27.00041666666667,43.525,1.0,894.2,21.07267123287671,43.525,1.0,54.92857142857143,0.17075
E2024,2024,LC08_L2SP_150037_20251102_02_T1,landsat-8,2025-11-02T05:42:40.631537Z,2025-11-02,NASA POWER,0.0,20.880000000000003,27.55,1.0,49.14,21.615,30.06,1.0,547.21,25.48444444444445,33.71,1.0,1310.4099999999999,28.28338888888889,46.06,1.0,1516.93,22.564821917808224,46.06,1.0,59.99571428571428,
E2024,2024,LC09_L2SP_150037_20251110_02_T1,landsat-9,2025-11-10T05:42:45.838174Z,2025-11-10,Open-Meteo ERA5-Seamless,8.1,15.296428571428573,26.55,1.0,8.1,19.16416666666667,28.525,1.0,184.65000000000003,23.545555555555556,34.325,1.0,624.4,26.515555555555558,43.525,1.0,902.3,20.97479452054795,43.525,1.0,58.32142857142857,0.20450000000000004
E2024,2024,LC09_L2SP_150037_20251110_02_T1,landsat-9,2025-11-10T05:42:45.838174Z,2025-11-10,NASA POWER,3.93,17.342857142857145,25.56,1.0,3.93,20.65333333333333,28.3,1.0,461.85,24.437888888888892,33.34,1.0,1266.9199999999998,27.830888888888897,46.06,1.0,1520.8600000000001,22.48734246575343,46.06,1.0,51.441428571428574,
