component_id,component_name,radius_m,epoch_id,label_year,valid_cells,ndvi_median,ndvi_p10,ndvi_p90,ndbi_median,ndbi_p10,ndbi_p90,mndwi_median,mndwi_p10,mndwi_p90,bsi_median,bsi_p10,bsi_p90,classified_cells,lc_class_1_share,lc_class_2_share,lc_class_3_share,lc_class_4_share,lc_class_5_share,lc_class_6_share,ndvi_pressure,mndwi_pressure,ndbi_pressure,built_share_pressure,bare_share_pressure,surface_cover_pressure,landscape_pressure_score,terrain_susceptibility_score,slope_pressure,wetness_pressure,drainage_proximity_pressure,climate_extreme_score,integrated_exposure_score,local_priority_score
139-018,Giri Mosque and tombs,250,E2024,2024,219,0.628342866897583,0.5047805905342102,0.7293673157691956,-0.1762988269329071,-0.2737511992454529,-0.07864236831665039,-0.4692588448524475,-0.4917657673358917,-0.43702232837677,-0.10577266663312912,-0.20353731513023376,-0.00501965032890439,219,0.0,0.0,0.0319634703196347,0.771689497716895,0.1963470319634703,0.0,0.01764705882352941,0.9823529411764705,0.052941176470588235,0.12352941176470589,0.3235294117647059,0.03529411764705882,0.5088235294117647,0.7352941176470588,0.8529411764705882,0.4411764705882353,0.9117647058823529,0.5259259259259259,0.5900145243282499,0.6220588235294118
139-001,Khanpur Cave,500,E2004,2004,871,0.3680725395679474,0.23093225061893463,0.5044877529144287,-0.022779567167162895,-0.17434708774089813,0.10830790549516678,-0.41781896352767944,-0.45509618520736694,-0.3517124056816101,0.052559517323970795,-0.08124054223299026,0.16409674286842346,871,0.14121699196326062,0.1113662456946039,0.41446613088404133,0.11710677382319173,0.2158438576349024,0.0,0.711764705882353,0.45294117647058824,0.6294117647058823,0.7588235294117647,0.9352941176470588,0.6705882352941177,0.5617647058823529,0.4411764705882353,0.6176470588235294,0.3235294117647059,0.38235294117647056,0.5166666666666666,0.5065359477124183,0.5014705882352941
139-001,Khanpur Cave,500,E2009,2009,871,0.346601665019989,0.21182923018932343,0.4767153561115265,-0.012237423099577427,-0.15325824916362762,0.12653017044067383,-0.41813018918037415,-0.4565170407295227,-0.3446846306324005,0.0620109923183918,-0.0627417266368866,0.18288753926753998,871,0.21699196326061998,0.15269804822043628,0.34443168771526983,0.040183696900114814,0.24569460390355913,0.0,0.8647058823529412,0.4647058823529412,0.7470588235294118,0.8647058823529412,0.9823529411764705,0.8058823529411765,0.6352941176470588,0.4411764705882353,0.6176470588235294,0.3235294117647059,0.38235294117647056,0.462037037037037,0.512835875090777,0.538235294117647
139-001,Khanpur Cave,500,E2014,2014,858,0.3670114278793335,0.21408432722091675,0.5667889714241028,-0.01335315965116024,-0.20547965168952942,0.13042178750038147,-0.41688472032546997,-0.45478135347366333,-0.3433529734611511,0.06266289949417114,-0.10803668946027756,0.1762847602367401,858,0.16783216783216784,0.14685314685314685,0.2529137529137529,0.14335664335664336,0.289044289044289,0.0,0.7235294117647059,0.4294117647058823,0.7235294117647059,0.7941176470588235,0.9588235294117647,0.7235294117647059,0.5764705882352941,0.4411764705882353,0.6176470588235294,0.3235294117647059,0.38235294117647056,0.4842592592592592,0.5006354393609295,0.5088235294117647
139-001,Khanpur Cave,500,E2019,2019,802,0.3714892566204071,0.20482346415519714,0.6024132966995239,-0.02626914530992508,-0.24329641461372375,0.1327250897884369,-0.4102442264556885,-0.4514716565608978,-0.3372710645198822,0.05518334358930588,-0.1327444612979889,0.1757107824087143,802,0.1633416458852868,0.185785536159601,0.2344139650872818,0.17581047381546136,0.24064837905236908,0.0,0.6529411764705882,0.2411764705882353,0.6058823529411764,0.7823529411764706,0.9941176470588236,0.6294117647058823,0.43529411764705883,0.4411764705882353,0.6176470588235294,0.3235294117647059,0.38235294117647056,0.3138888888888889,0.3967864923747277,0.43823529411764706
139-001,Khanpur Cave,500,E2024,2024,858,0.43565067648887634,0.23910361528396606,0.6225318312644958,-0.06765076518058777,-0.22427058219909668,0.09496702998876572,-0.418300986289978,-0.46743687987327576,-0.34548914432525635,0.014001548290252686,-0.13173703849315643,0.14914685487747192,858,0.1794871794871795,0.07692307692307693,0.25874125874125875,0.25990675990675993,0.22494172494172493,0.0,0.3588235294117647,0.4764705882352941,0.37058823529411766,0.8294117647058824,0.9,0.3647058823529412,0.42058823529411765,0.4411764705882353,0.6176470588235294,0.3235294117647059,0.38235294117647056,0.5259259259259259,0.46256354393609295,0.4308823529411765
139-003,Bhir Mound,500,E2004,2004,874,0.32192760705947876,0.24152350425720215,0.4381678104400635,0.01365356333553791,-0.08308599144220352,0.05989830940961838,-0.4013636112213135,-0.44841569662094116,-0.3559524416923523,0.08484664559364319,-0.002479825634509325,0.13050474226474762,874,0.28604118993135014,0.032036613272311214,0.5526315789473685,0.021739130434782608,0.10755148741418764,0.0,0.9352941176470588,0.12352941176470589,0.9,0.9235294117647059,0.7823529411764706,0.9176470588235295,0.5205882352941177,0.38235294117647056,0.2647058823529412,0.7352941176470589,0.14705882352941177,0.5166666666666666,0.4732026143790849,0.4514705882352941
139-003,Bhir Mound,500,E2009,2009,874,0.30521446466445923,0.227720245718956,0.4194439947605133,0.015325302258133888,-0.06172780692577362,0.0585535392165184,-0.3919426202774048,-0.4465413987636566,-0.34000998735427856,0.08525486290454865,0.01500106230378151,0.12638399004936218,874,0.4290617848970252,0.04004576659038902,0.408466819221968,0.005720823798627002,0.11670480549199085,0.0,0.9705882352941176,0.041176470588235294,0.9352941176470588,0.9941176470588236,0.8411764705882353,0.9529411764705882,0.4970588235294117,0.38235294117647056,0.2647058823529412,0.7352941176470589,0.14705882352941177,0.462037037037037,0.44714960058097314,0.43970588235294117
139-003,Bhir Mound,500,E2014,2014,714,0.3493131101131439,0.2265886664390564,0.532788097858429,-0.007720716297626495,-0.1128268614411354,0.05127616226673126,-0.39859217405319214,-0.4776384234428406,-0.3152628540992737,0.06563915312290192,-0.03919326514005661,0.11647988110780716,714,0.33613445378151263,0.01680672268907563,0.38795518207282914,0.0742296918767507,0.18487394957983194,0.0,0.8294117647058824,0.1,0.8176470588235294,0.9470588235294117,0.6647058823529411,0.8235294117647058,0.4617647058823529,0.38235294117647056,0.2647058823529412,0.7352941176470589,0.14705882352941177,0.4842592592592592,0.44279230210602755,0.4220588235294117
139-003,Bhir Mound,500,E2019,2019,490,0.40658169984817505,0.25013741850852966,0.4999173879623413,-0.027382222935557365,-0.09436772018671036,0.035163845866918564,-0.4090679883956909,-0.4658670723438263,-0.3352832794189453,0.047266557812690735,-0.014506673440337181,0.10255458205938339,490,0.25510204081632654,0.0163265306122449,0.4306122448979592,0.04897959183673469,0.24897959183673468,0.0,0.4647058823529412,0.21764705882352942,0.5941176470588235,0.9,0.6529411764705882,0.5294117647058824,0.3735294117647059,0.38235294117647056,0.2647058823529412,0.7352941176470589,0.14705882352941177,0.3138888888888889,0.3565904139433551,0.3779411764705882
139-003,Bhir Mound,500,E2024,2024,738,0.3906523585319519,0.23325379192829132,0.5562387704849243,-0.032577358186244965,-0.14184263348579407,0.03132204711437225,-0.3925777077674866,-0.45878836512565613,-0.301077276468277,0.0424882248044014,-0.06334240734577179,0.09841222316026688,738,0.4078590785907859,0.0,0.3130081300813008,0.12872628726287264,0.15040650406504066,0.0,0.5352941176470588,0.052941176470588235,0.5470588235294118,0.9705882352941176,0.15294117647058825,0.5411764705882354,0.2970588235294118,0.38235294117647056,0.2647058823529412,0.7352941176470589,0.14705882352941177,0.5259259259259259,0.40177923021060274,0.3397058823529412
139-004,Sirkap (fortified city),500,E2004,2004,874,0.3071971833705902,0.24651634693145752,0.4299054443836212,0.031463272869586945,-0.06094041466712952,0.07174310833215714,-0.41849589347839355,-0.4505082964897156,-0.39455458521842957,0.10707443207502365,0.020339341834187508,0.14591585099697113,874,0.03546910755148741,0.05148741418764302,0.7528604118993135,0.008009153318077803,0.15217391304347827,0.0,0.9588235294117647,0.48823529411764705,0.9705882352941176,0.34705882352941175,0.8647058823529412,0.9647058823529412,0.7264705882352941,0.3627450980392157,0.3235294117647059,0.5588235294117647,0.20588235294117646,0.5166666666666666,0.5352941176470588,0.5446078431372549
139-004,Sirkap (fortified city),500,E2009,2009,874,0.2934733033180237,0.23061291873455048,0.4101165235042572,0.03697779029607773,-0.048387255519628525,0.07981649041175842,-0.4139089584350586,-0.4464661777019501,-0.3839755952358246,0.11087089776992798,0.025613410398364067,0.1488417387008667,874,0.08009153318077804,0.15217391304347827,0.6224256292906178,0.0,0.14530892448512586,0.0,0.9941176470588236,0.34705882352941175,0.9941176470588236,0.5823529411764706,0.9705882352941176,0.9941176470588236,0.6705882352941177,0.3627450980392157,0.3235294117647059,0.5588235294117647,0.20588235294117646,0.462037037037037,0.49845679012345684,0.5166666666666667
139-004,Sirkap (fortified city),500,E2014,2014,874,0.32698580622673035,0.233514666557312,0.48015183210372925,0.014055118896067142,-0.08203468471765518,0.07471466064453125,-0.39802026748657227,-0.45503512024879456,-0.37149888277053833,0.08463667333126068,-0.009104294702410698,0.13588538765907288,874,0.15903890160183065,0.03546910755148741,0.6189931350114416,0.04691075514874142,0.13958810068649885,0.0,0.9117647058823529,0.08823529411764706,0.9235294117647059,0.7705882352941177,0.7941176470588235,0.9176470588235295,0.5029411764705882,0.3627450980392157,0.3235294117647059,0.5588235294117647,0.20588235294117646,0.4842592592592592,0.4499818445896877,0.432843137254902
139-004,Sirkap (fortified city),500,E2019,2019,874,0.3708495497703552,0.26866376399993896,0.4964819848537445,-0.009724866598844528,-0.08598002046346664,0.051840998232364655,-0.40857893228530884,-0.4593711197376251,-0.37764251232147217,0.06294068694114685,-0.010282911360263824,0.11709143966436386,874,0.08924485125858124,0.010297482837528604,0.7185354691075515,0.05491990846681922,0.12700228832951946,0.0,0.6764705882352942,0.19411764705882353,0.8058823529411765,0.6176470588235294,0.5,0.7411764705882353,0.4676470588235294,0.3627450980392157,0.3235294117647059,0.5588235294117647,0.20588235294117646,0.3138888888888889,0.3814270152505446,0.4151960784313725
139-004,Sirkap (fortified city),500,E2024,2024,874,0.3939923942089081,0.26544395089149475,0.5629622340202332,-0.021446455270051956,-0.13737498223781586,0.06413453817367554,-0.42321592569351196,-0.4630444347858429,-0.3905603885650635,0.051769912242889404,-0.059128209948539734,0.12379001826047897,874,0.04004576659038902,0.014874141876430207,0.6350114416475973,0.14530892448512586,0.16475972540045766,0.0,0.5,0.6176470588235294,0.6529411764705882,0.37058823529411766,0.6058823529411764,0.5764705882352941,0.5970588235294118,0.3627450980392157,0.3235294117647059,0.5588235294117647,0.20588235294117646,0.5259259259259259,0.49524328249818445,0.4799019607843137
139-005,Sirsukh (fortified ruined city),500,E2004,2004,871,0.4442678987979889,0.36763879656791687,0.5037376284599304,-0.07073955982923508,-0.12642572820186615,0.002506424207240343,-0.42624449729919434,-0.45253750681877136,-0.40080225467681885,0.011237835511565208,-0.04129452630877495,0.07536312192678452,871,0.016073478760045924,0.002296211251435132,0.5671641791044776,0.1446613088404133,0.269804822043628,0.0,0.3235294117647059,0.711764705882353,0.34705882352941175,0.21764705882352942,0.4176470588235294,0.33529411764705885,0.5235294117647059,0.4411764705882353,0.14705882352941177,0.9117647058823529,0.2647058823529412,0.5166666666666666,0.49379084967320264,0.4823529411764706
139-005,Sirsukh (fortified ruined city),500,E2009,2009,871,0.43891119956970215,0.35266631841659546,0.5105093717575073,-0.07096643000841141,-0.12749919295310974,0.0004076913755852729,-0.4234320819377899,-0.447692334651947,-0.3969932496547699,0.006774836219847202,-0.050361763685941696,0.07733333855867386,871,0.006888633754305396,0.0,0.7428243398392652,0.1377726750861079,0.11251435132032148,0.0,0.34705882352941175,0.6294117647058823,0.3235294117647059,0.14705882352941177,0.15294117647058825,0.33529411764705885,0.4823529411764706,0.4411764705882353,0.14705882352941177,0.9117647058823529,0.2647058823529412,0.462037037037037,0.4618554829339143,0.46176470588235297
139-005,Sirsukh (fortified ruined city),500,E2014,2014,871,0.5007065534591675,0.357169508934021,0.6632691025733948,-0.10429651290178299,-0.25114908814430237,0.003891881089657545,-0.42644065618515015,-0.45353782176971436,-0.398886501789093,-0.022569170221686363,-0.16960178315639496,0.07518287003040314,871,0.040183696900114814,0.011481056257175661,0.35361653272101035,0.48794489092996557,0.10677382319173363,0.0,0.22941176470588234,0.7352941176470589,0.2647058823529412,0.38235294117647056,0.5529411764705883,0.24705882352941178,0.4911764705882353,0.4411764705882353,0.14705882352941177,0.9117647058823529,0.2647058823529412,0.4842592592592592,0.4722040668119099,0.4661764705882353
139-005,Sirsukh (fortified ruined city),500,E2019,2019,871,0.49385181069374084,0.3771010935306549,0.6027339696884155,-0.1250942349433899,-0.22435642778873444,-0.021880339831113815,-0.4146023094654083,-0.4385441839694977,-0.3833426237106323,-0.03413219004869461,-0.130431666970253,0.049527913331985474,871,0.05166475315729047,0.0,0.5120551090700345,0.399540757749713,0.03673938002296211,0.0,0.2411764705882353,0.38235294117647056,0.18235294117647058,0.4411764705882353,0.15294117647058825,0.21176470588235294,0.29705882352941176,0.4411764705882353,0.14705882352941177,0.9117647058823529,0.2647058823529412,0.3138888888888889,0.35070806100217866,0.36911764705882355
139-005,Sirsukh (fortified ruined city),500,E2024,2024,871,0.5078336000442505,0.39715275168418884,0.5896350741386414,-0.10624739527702332,-0.17242729663848877,-0.03036664053797722,-0.4389353096485138,-0.4677242636680603,-0.39745965600013733,-0.026964588090777397,-0.09163074195384979,0.044682424515485764,871,0.03214695752009185,0.0,0.4397244546498278,0.34902411021814006,0.1791044776119403,0.0,0.19411764705882353,0.9,0.2529411764705882,0.3235294117647059,0.15294117647058825,0.22352941176470587,0.5617647058823529,0.4411764705882353,0.14705882352941177,0.9117647058823529,0.2647058823529412,0.5259259259259259,0.5096223674655047,0.5014705882352941
139-006,Dharmarajika stupa and monastery,500,E2004,2004,870,0.34703415632247925,0.25799596309661865,0.4487192928791046,0.010938392952084541,-0.06373469531536102,0.05700107663869858,-0.4325818419456482,-0.4673892855644226,-0.4031907916069031,0.0897708535194397,0.015399472787976265,0.13739818334579468,870,0.004597701149425287,0.05172413793103448,0.6310344827586207,0.014942528735632184,0.29770114942528736,0.0,0.8411764705882353,0.8411764705882353,0.888235294117647,0.12352941176470589,0.8764705882352941,0.8647058823529412,0.8529411764705883,0.5196078431372549,0.38235294117647056,0.6176470588235294,0.5588235294117647,0.5166666666666666,0.6297385620915033,0.6862745098039216
139-006,Dharmarajika stupa and monastery,500,E2009,2009,870,0.3236190974712372,0.24948230385780334,0.4250986576080322,0.019611265510320663,-0.05347226560115814,0.057988185435533524,-0.4167252779006958,-0.46473997831344604,-0.39322012662887573,0.09583175182342529,0.0225034411996603,0.13362102210521698,870,0.010344827586206896,0.11494252873563218,0.5551724137931034,0.0034482758620689655,0.3160919540229885,0.0,0.9235294117647059,0.4176470588235294,0.9470588235294117,0.1588235294117647,0.9470588235294117,0.9352941176470588,0.6764705882352942,0.5196078431372549,0.38235294117647056,0.6176470588235294,0.5588235294117647,0.462037037037037,0.5527051561365287,0.5980392156862746
139-006,Dharmarajika stupa and monastery,500,E2014,2014,870,0.3520100712776184,0.2551327645778656,0.5068665742874146,0.005857118405401707,-0.0914367288351059,0.05470360070466995,-0.41605931520462036,-0.4701472222805023,-0.36989960074424744,0.07924195379018784,-0.01789248175919056,0.12227426469326019,870,0.05632183908045977,0.04597701149425287,0.5735632183908046,0.07586206896551724,0.2482758620689655,0.0,0.8176470588235294,0.40588235294117647,0.8647058823529412,0.4764705882352941,0.8529411764705882,0.8411764705882353,0.6235294117647059,0.5196078431372549,0.38235294117647056,0.6176470588235294,0.5588235294117647,0.4842592592592592,0.5424655047204067,0.5715686274509804
139-006,Dharmarajika stupa and monastery,500,E2019,2019,870,0.40947529673576355,0.3051263093948364,0.5258417129516602,-0.028590627014636993,-0.11429775506258011,0.02148955501616001,-0.4240792393684387,-0.4721989333629608,-0.3816685676574707,0.046445704996585846,-0.034810326993465424,0.0963173657655716,870,0.017241379310344827,0.0011494252873563218,0.5942528735632184,0.10459770114942529,0.2827586206896552,0.0,0.45294117647058824,0.6529411764705882,0.5823529411764706,0.22941176470588234,0.36470588235294116,0.5176470588235295,0.5852941176470589,0.5196078431372549,0.38235294117647056,0.6176470588235294,0.5588235294117647,0.3138888888888889,0.4729302832244009,0.5524509803921569
139-006,Dharmarajika stupa and monastery,500,E2024,2024,870,0.4508886933326721,0.3089974522590637,0.5866602659225464,-0.06714771687984467,-0.16828230023384094,0.017590956762433052,-0.42917248606681824,-0.4756610095500946,-0.3889809250831604,0.011419737711548805,-0.08977881819009781,0.09442684054374695,870,0.005747126436781609,0.02528735632183908,0.5183908045977011,0.1793103448275862,0.271264367816092,0.0,0.31176470588235294,0.7588235294117647,0.38235294117647056,0.13529411764705881,0.7470588235294118,0.34705882352941175,0.5529411764705883,0.5196078431372549,0.38235294117647056,0.6176470588235294,0.5588235294117647,0.5259259259259259,0.5328249818445897,0.5362745098039217
139-007,Khader Mohra (Akhuri),500,E2004,2004,871,0.3790982961654663,0.32126954197883606,0.47476592659950256,-0.036232564598321915,-0.15806129574775696,0.051204316318035126,-0.41271185874938965,-0.4688114523887634,-0.323346346616745,0.04265002906322479,-0.05964755266904831,0.11708202958106995,871,0.10677382319173363,0.011481056257175661,0.3283582089552239,0.09070034443168772,0.4626865671641791,0.0,0.5941176470588235,0.28823529411764703,0.5117647058823529,0.6882352941176471,0.5529411764705883,0.5529411764705883,0.42058823529411765,0.5588235294117646,0.8529411764705882,0.029411764705882353,0.7941176470588235,0.5166666666666666,0.4986928104575163,0.4897058823529411
139-007,Khader Mohra (Akhuri),500,E2009,2009,871,0.3745420277118683,0.29554644227027893,0.48389482498168945,-0.03463033214211464,-0.14819544553756714,0.0651305764913559,-0.41063565015792847,-0.4580623209476471,-0.33957645297050476,0.04245314374566078,-0.06257754564285278,0.1320715695619583,871,0.16991963260619977,0.002296211251435132,0.37657864523536166,0.1010332950631458,0.35017221584385766,0.0,0.6294117647058823,0.2529411764705882,0.5352941176470588,0.8058823529411765,0.4176470588235294,0.5823529411764705,0.41764705882352937,0.5588235294117646,0.8529411764705882,0.029411764705882353,0.7941176470588235,0.462037037037037,0.47950254175744367,0.488235294117647
139-007,Khader Mohra (Akhuri),500,E2014,2014,871,0.391315221786499,0.3141784369945526,0.5504087209701538,-0.04114050045609474,-0.20441359281539917,0.05651744082570076,-0.4153493344783783,-0.4581226110458374,-0.3176766633987427,0.03692421689629555,-0.10319939255714417,0.11610226333141327,871,0.04707233065442021,0.016073478760045924,0.23765786452353616,0.1584385763490241,0.5407577497129736,0.0,0.5235294117647059,0.3941176470588235,0.4294117647058823,0.4294117647058823,0.6352941176470588,0.4764705882352941,0.43529411764705883,0.5588235294117646,0.8529411764705882,0.029411764705882353,0.7941176470588235,0.4842592592592592,0.4927923021060276,0.4970588235294117
139-007,Khader Mohra (Akhuri),500,E2019,2019,871,0.41531869769096375,0.3083135187625885,0.5767127275466919,-0.07088577002286911,-0.23609913885593414,0.04765782505273819,-0.4072195589542389,-0.44668370485305786,-0.3027113676071167,0.01298013236373663,-0.1413469910621643,0.11137089133262634,871,0.06199770378874857,0.018369690011481057,0.20780711825487944,0.2606199770378875,0.45120551090700345,0.0,0.4235294117647059,0.18235294117647058,0.3352941176470588,0.5176470588235295,0.6882352941176471,0.37941176470588234,0.28088235294117647,0.5588235294117646,0.8529411764705882,0.029411764705882353,0.7941176470588235,0.3138888888888889,0.3845315904139433,0.41985294117647054
139-007,Khader Mohra (Akhuri),500,E2024,2024,871,0.5082968473434448,0.40941986441612244,0.6546245217323303,-0.11434293538331985,-0.264221727848053,-0.017408788204193115,-0.43193235993385315,-0.47051236033439636,-0.37059617042541504,-0.02868781052529812,-0.17348389327526093,0.05404992774128914,871,0.021814006888633754,0.001148105625717566,0.14580941446613088,0.39724454649827784,0.43398392652123996,0.0,0.18235294117647058,0.8294117647058824,0.20588235294117646,0.2529411764705882,0.3352941176470588,0.1941176470588235,0.5117647058823529,0.5588235294117646,0.8529411764705882,0.029411764705882353,0.7941176470588235,0.5259259259259259,0.5321713870733478,0.5352941176470587
139-008,Kalawan group of buildings,500,E2004,2004,875,0.361090749502182,0.2707289755344391,0.4510813355445862,0.004470660351216793,-0.07615793496370316,0.05300131440162659,-0.43855324387550354,-0.46851953864097595,-0.39283159375190735,0.08197284489870071,0.005156333092600107,0.1317068636417389,875,0.038857142857142854,0.038857142857142854,0.5097142857142857,0.02057142857142857,0.392,0.0,0.7823529411764706,0.888235294117647,0.8529411764705882,0.3588235294117647,0.8176470588235294,0.8176470588235294,0.8529411764705882,0.4705882352941176,0.4411764705882353,0.47058823529411764,0.5,0.5166666666666666,0.6133986928104574,0.6617647058823529
139-008,Kalawan group of buildings,500,E2009,2009,875,0.3462654948234558,0.2568318545818329,0.4363859295845032,0.010735281743109226,-0.07264257222414017,0.05770924687385559,-0.42469483613967896,-0.4680699408054352,-0.38633304834365845,0.08281318098306656,0.007061661221086979,0.13112810254096985,875,0.061714285714285715,0.08228571428571428,0.4422857142857143,0.010285714285714285,0.4034285714285714,0.0,0.8764705882352941,0.6764705882352942,0.8764705882352941,0.5,0.9117647058823529,0.8764705882352941,0.7764705882352941,0.4705882352941176,0.4411764705882353,0.47058823529411764,0.5,0.462037037037037,0.5696986201888162,0.6235294117647059
139-008,Kalawan group of buildings,500,E2014,2014,875,0.3656013011932373,0.26392635703086853,0.5455897450447083,0.0029716778080910444,-0.13336223363876343,0.05943337082862854,-0.426351934671402,-0.4720596373081207,-0.37089842557907104,0.07407525181770325,-0.05351897329092026,0.12287730723619461,875,0.056,0.032,0.4057142857142857,0.11428571428571428,0.392,0.0,0.7352941176470589,0.7235294117647059,0.8411764705882353,0.4647058823529412,0.7705882352941177,0.7882352941176471,0.7558823529411764,0.4705882352941176,0.4411764705882353,0.47058823529411764,0.5,0.4842592592592592,0.5702432824981843,0.613235294117647
139-008,Kalawan group of buildings,500,E2019,2019,875,0.4184981882572174,0.31716158986091614,0.556527316570282,-0.030298717319965363,-0.1505696177482605,0.021390508860349655,-0.4303780794143677,-0.47442197799682617,-0.3780762851238251,0.04304293543100357,-0.06797584891319275,0.09503386914730072,875,0.03314285714285714,0.001142857142857143,0.4125714285714286,0.15771428571428572,0.3954285714285714,0.0,0.40588235294117647,0.8058823529411765,0.5588235294117647,0.3352941176470588,0.31176470588235294,0.4823529411764706,0.6441176470588236,0.4705882352941176,0.4411764705882353,0.47058823529411764,0.5,0.3138888888888889,0.47619825708061003,0.5573529411764706
139-008,Kalawan group of buildings,500,E2024,2024,875,0.4836149215698242,0.31538325548171997,0.6131768822669983,-0.08646170049905777,-0.20101191103458405,0.011388796381652355,-0.4329427480697632,-0.4770206809043884,-0.38738545775413513,-0.005820338148623705,-0.11751249432563782,0.08873292058706284,875,0.018285714285714287,0.025142857142857144,0.3554285714285714,0.248,0.35314285714285715,0.0,0.27647058823529413,0.8529411764705882,0.28823529411764703,0.2411764705882353,0.7352941176470589,0.2823529411764706,0.5676470588235294,0.4705882352941176,0.4411764705882353,0.47058823529411764,0.5,0.5259259259259259,0.5213870733478576,0.5191176470588235
139-009,Giri complex of monuments,500,E2004,2004,874,0.542160153388977,0.4540861248970032,0.6120544672012329,-0.15033701062202454,-0.25150933861732483,-0.05088275298476219,-0.43396514654159546,-0.4733435809612274,-0.3576241433620453,-0.07043983787298203,-0.15917865931987762,0.0252560842782259,874,0.0,0.0,0.09153318077803203,0.6464530892448512,0.2620137299771167,0.0,0.13529411764705881,0.8647058823529412,0.11176470588235295,0.023529411764705882,0.15294117647058825,0.12352941176470589,0.49411764705882355,0.676470588235294,0.7941176470588235,0.2647058823529412,0.9705882352941176,0.5166666666666666,0.5624183006535947,0.5852941176470587
139-009,Giri complex of monuments,500,E2009,2009,874,0.4930008351802826,0.4039338529109955,0.5807534456253052,-0.11426102370023727,-0.2124820053577423,-0.011467513628304005,-0.42938703298568726,-0.4709260165691376,-0.3570939004421234,-0.036307383328676224,-0.12914079427719116,0.05696088820695877,874,0.011441647597254004,0.0,0.20594965675057209,0.459954233409611,0.32265446224256294,0.0,0.2529411764705882,0.7705882352941177,0.21764705882352942,0.18235294117647058,0.15294117647058825,0.23529411764705882,0.5029411764705882,0.676470588235294,0.7941176470588235,0.2647058823529412,0.9705882352941176,0.462037037037037,0.5471496005809731,0.5897058823529411
139-009,Giri complex of monuments,500,E2014,2014,872,0.5702353715896606,0.4345575273036957,0.677579939365387,-0.1507890820503235,-0.28620919585227966,-0.020142972469329834,-0.4570188522338867,-0.49139609932899475,-0.37629789113998413,-0.07320841401815414,-0.19757875800132751,0.04670003429055214,872,0.0011467889908256881,0.0,0.0676605504587156,0.6238532110091743,0.3073394495412844,0.0,0.06470588235294118,0.9823529411764705,0.08823529411764706,0.08823529411764706,0.15294117647058825,0.07647058823529412,0.5294117647058824,0.676470588235294,0.7941176470588235,0.2647058823529412,0.9705882352941176,0.4842592592592592,0.5633805374001452,0.6029411764705882
139-009,Giri complex of monuments,500,E2019,2019,871,0.5424619317054749,0.3831650912761688,0.6806377172470093,-0.13703285157680511,-0.28296637535095215,-0.001366542070172727,-0.4496994912624359,-0.48500874638557434,-0.3843662440776825,-0.054882243275642395,-0.19440966844558716,0.06824217736721039,871,0.004592422502870264,0.012629161882893225,0.1010332950631458,0.5166475315729047,0.365097588978186,0.0,0.12352941176470589,0.9352941176470588,0.1588235294117647,0.11176470588235295,0.5823529411764706,0.1411764705882353,0.538235294117647,0.676470588235294,0.7941176470588235,0.2647058823529412,0.9705882352941176,0.3138888888888889,0.5095315904139434,0.6073529411764705
139-009,Giri complex of monuments,500,E2024,2024,874,0.6325656175613403,0.5029746294021606,0.7297542691230774,-0.20445480942726135,-0.3134707808494568,-0.0794079378247261,-0.45923179388046265,-0.48904362320899963,-0.41282087564468384,-0.12202374637126923,-0.2324400693178177,-0.005435208790004253,874,0.0011441647597254005,0.0,0.04233409610983982,0.7929061784897025,0.16361556064073227,0.0,0.01764705882352941,0.9941176470588236,0.01764705882352941,0.07058823529411765,0.15294117647058825,0.01764705882352941,0.5058823529411764,0.676470588235294,0.7941176470588235,0.2647058823529412,0.9705882352941176,0.5259259259259259,0.5694262890341321,0.5911764705882352
139-010,Kunala stupa and monastery,500,E2004,2004,872,0.3203945457935333,0.24992699921131134,0.4122108519077301,0.027997205033898354,-0.05571330711245537,0.07325921207666397,-0.42343926429748535,-0.45717617869377136,-0.3920648694038391,0.10282455384731293,0.02610139548778534,0.14840617775917053,872,0.06422018348623854,0.0768348623853211,0.6158256880733946,0.008027522935779817,0.23509174311926606,0.0,0.9470588235294117,0.6411764705882353,0.9588235294117647,0.5352941176470588,0.888235294117647,0.9529411764705882,0.7970588235294118,0.46078431372549017,0.6764705882352942,0.38235294117647056,0.3235294117647059,0.5166666666666666,0.5915032679738562,0.628921568627451
139-010,Kunala stupa and monastery,500,E2009,2009,872,0.30164635181427,0.2391311228275299,0.39663955569267273,0.03232135623693466,-0.049759626388549805,0.07604595273733139,-0.4145629107952118,-0.4509448707103729,-0.3733757436275482,0.10554090887308121,0.027856305241584778,0.14368034899234772,872,0.11697247706422019,0.09288990825688073,0.5894495412844036,0.0045871559633027525,0.19610091743119265,0.0,0.9823529411764705,0.37058823529411766,0.9823529411764705,0.7235294117647059,0.9235294117647059,0.9823529411764705,0.6764705882352942,0.46078431372549017,0.6764705882352942,0.38235294117647056,0.3235294117647059,0.462037037037037,0.5330973129992738,0.5686274509803921
