component_id,component_name,radius_m,epoch_id,label_year,valid_cells,ndvi_median,ndvi_p10,ndvi_p90,ndbi_median,ndbi_p10,ndbi_p90,mndwi_median,mndwi_p10,mndwi_p90,bsi_median,bsi_p10,bsi_p90,classified_cells,lc_class_1_share,lc_class_2_share,lc_class_3_share,lc_class_4_share,lc_class_5_share,lc_class_6_share,ndvi_pressure,ndbi_pressure,mndwi_pressure,surface_cover_pressure,landscape_pressure_score,terrain_susceptibility_score,slope_pressure,wetness_pressure,drainage_proximity_pressure,local_priority_score,fixed_rank
139-003,Bhir Mound,500,E2014,2014,714,0.3493131101131439,0.2265886664390564,0.532788097858429,-0.0077207162976264,-0.1128268614411354,0.0512761622667312,-0.3985921740531921,-0.4776384234428406,-0.3152628540992737,0.0656391531229019,-0.0391932651400566,0.1164798811078071,714,0.3361344537815126,0.0168067226890756,0.3879551820728291,0.0742296918767507,0.1848739495798319,0.0,0.8294117647058824,0.8176470588235294,0.1,0.8235294117647058,0.4617647058823529,0.38235294117647056,0.2647058823529412,0.7352941176470589,0.14705882352941177,0.4220588235294117,
139-003,Bhir Mound,500,E2019,2019,490,0.406581699848175,0.2501374185085296,0.4999173879623413,-0.0273822229355573,-0.0943677201867103,0.0351638458669185,-0.4090679883956909,-0.4658670723438263,-0.3352832794189453,0.0472665578126907,-0.0145066734403371,0.1025545820593833,490,0.2551020408163265,0.0163265306122449,0.4306122448979592,0.0489795918367346,0.2489795918367346,0.0,0.4647058823529412,0.5941176470588235,0.21764705882352942,0.5294117647058824,0.3735294117647059,0.38235294117647056,0.2647058823529412,0.7352941176470589,0.14705882352941177,0.3779411764705882,
139-003,Bhir Mound,500,E2024,2024,738,0.3906523585319519,0.2332537919282913,0.5562387704849243,-0.0325773581862449,-0.141842633485794,0.0313220471143722,-0.3925777077674866,-0.4587883651256561,-0.301077276468277,0.0424882248044014,-0.0633424073457717,0.0984122231602668,738,0.4078590785907859,0.0,0.3130081300813008,0.1287262872628726,0.1504065040650406,0.0,0.5352941176470588,0.5470588235294118,0.052941176470588235,0.5411764705882354,0.2970588235294118,0.38235294117647056,0.2647058823529412,0.7352941176470589,0.14705882352941177,0.3397058823529412,17.0
139-004,Sirkap (fortified city),500,E2004,2004,874,0.3071971833705902,0.2465163469314575,0.4299054443836212,0.0314632728695869,-0.0609404146671295,0.0717431083321571,-0.4184958934783935,-0.4505082964897156,-0.3945545852184295,0.1070744320750236,0.0203393418341875,0.1459158509969711,874,0.0354691075514874,0.051487414187643,0.7528604118993135,0.0080091533180778,0.1521739130434782,0.0,0.9588235294117647,0.9705882352941176,0.48823529411764705,0.9647058823529412,0.7264705882352941,0.3627450980392157,0.3235294117647059,0.5588235294117647,0.20588235294117646,0.5446078431372549,
139-004,Sirkap (fortified city),500,E2009,2009,874,0.2934733033180237,0.2306129187345504,0.4101165235042572,0.0369777902960777,-0.0483872555196285,0.0798164904117584,-0.4139089584350586,-0.4464661777019501,-0.3839755952358246,0.1108708977699279,0.025613410398364,0.1488417387008667,874,0.080091533180778,0.1521739130434782,0.6224256292906178,0.0,0.1453089244851258,0.0,0.9941176470588236,0.9941176470588236,0.34705882352941175,0.9941176470588236,0.6705882352941177,0.3627450980392157,0.3235294117647059,0.5588235294117647,0.20588235294117646,0.5166666666666667,
139-004,Sirkap (fortified city),500,E2014,2014,874,0.3269858062267303,0.233514666557312,0.4801518321037292,0.0140551188960671,-0.0820346847176551,0.0747146606445312,-0.3980202674865722,-0.4550351202487945,-0.3714988827705383,0.0846366733312606,-0.0091042947024106,0.1358853876590728,874,0.1590389016018306,0.0354691075514874,0.6189931350114416,0.0469107551487414,0.1395881006864988,0.0,0.9117647058823529,0.9235294117647059,0.08823529411764706,0.9176470588235295,0.5029411764705882,0.3627450980392157,0.3235294117647059,0.5588235294117647,0.20588235294117646,0.432843137254902,
139-004,Sirkap (fortified city),500,E2019,2019,874,0.3708495497703552,0.2686637639999389,0.4964819848537445,-0.0097248665988445,-0.0859800204634666,0.0518409982323646,-0.4085789322853088,-0.4593711197376251,-0.3776425123214721,0.0629406869411468,-0.0102829113602638,0.1170914396643638,874,0.0892448512585812,0.0102974828375286,0.7185354691075515,0.0549199084668192,0.1270022883295194,0.0,0.6764705882352942,0.8058823529411765,0.19411764705882353,0.7411764705882353,0.4676470588235294,0.3627450980392157,0.3235294117647059,0.5588235294117647,0.20588235294117646,0.4151960784313725,
139-004,Sirkap (fortified city),500,E2024,2024,874,0.3939923942089081,0.2654439508914947,0.5629622340202332,-0.0214464552700519,-0.1373749822378158,0.0641345381736755,-0.4232159256935119,-0.4630444347858429,-0.3905603885650635,0.0517699122428894,-0.0591282099485397,0.1237900182604789,874,0.040045766590389,0.0148741418764302,0.6350114416475973,0.1453089244851258,0.1647597254004576,0.0,0.5,0.6529411764705882,0.6176470588235294,0.5764705882352941,0.5970588235294118,0.3627450980392157,0.3235294117647059,0.5588235294117647,0.20588235294117646,0.4799019607843137,12.0
139-005,Sirsukh (fortified ruined city),500,E2004,2004,871,0.4442678987979889,0.3676387965679168,0.5037376284599304,-0.070739559829235,-0.1264257282018661,0.0025064242072403,-0.4262444972991943,-0.4525375068187713,-0.4008022546768188,0.0112378355115652,-0.0412945263087749,0.0753631219267845,871,0.0160734787600459,0.0022962112514351,0.5671641791044776,0.1446613088404133,0.269804822043628,0.0,0.3235294117647059,0.34705882352941175,0.711764705882353,0.33529411764705885,0.5235294117647059,0.4411764705882353,0.14705882352941177,0.9117647058823529,0.2647058823529412,0.4823529411764706,
139-005,Sirsukh (fortified ruined city),500,E2009,2009,871,0.4389111995697021,0.3526663184165954,0.5105093717575073,-0.0709664300084114,-0.1274991929531097,0.0004076913755852,-0.4234320819377899,-0.447692334651947,-0.3969932496547699,0.0067748362198472,-0.0503617636859416,0.0773333385586738,871,0.0068886337543053,0.0,0.7428243398392652,0.1377726750861079,0.1125143513203214,0.0,0.34705882352941175,0.3235294117647059,0.6294117647058823,0.33529411764705885,0.4823529411764706,0.4411764705882353,0.14705882352941177,0.9117647058823529,0.2647058823529412,0.46176470588235297,
139-005,Sirsukh (fortified ruined city),500,E2014,2014,871,0.5007065534591675,0.357169508934021,0.6632691025733948,-0.1042965129017829,-0.2511490881443023,0.0038918810896575,-0.4264406561851501,-0.4535378217697143,-0.398886501789093,-0.0225691702216863,-0.1696017831563949,0.0751828700304031,871,0.0401836969001148,0.0114810562571756,0.3536165327210103,0.4879448909299655,0.1067738231917336,0.0,0.22941176470588234,0.2647058823529412,0.7352941176470589,0.24705882352941178,0.4911764705882353,0.4411764705882353,0.14705882352941177,0.9117647058823529,0.2647058823529412,0.4661764705882353,
139-005,Sirsukh (fortified ruined city),500,E2019,2019,871,0.4938518106937408,0.3771010935306549,0.6027339696884155,-0.1250942349433899,-0.2243564277887344,-0.0218803398311138,-0.4146023094654083,-0.4385441839694977,-0.3833426237106323,-0.0341321900486946,-0.130431666970253,0.0495279133319854,871,0.0516647531572904,0.0,0.5120551090700345,0.399540757749713,0.0367393800229621,0.0,0.2411764705882353,0.18235294117647058,0.38235294117647056,0.21176470588235294,0.29705882352941176,0.4411764705882353,0.14705882352941177,0.9117647058823529,0.2647058823529412,0.36911764705882355,
139-005,Sirsukh (fortified ruined city),500,E2024,2024,871,0.5078336000442505,0.3971527516841888,0.5896350741386414,-0.1062473952770233,-0.1724272966384887,-0.0303666405379772,-0.4389353096485138,-0.4677242636680603,-0.3974596560001373,-0.0269645880907773,-0.0916307419538497,0.0446824245154857,871,0.0321469575200918,0.0,0.4397244546498278,0.34902411021814,0.1791044776119403,0.0,0.19411764705882353,0.2529411764705882,0.9,0.22352941176470587,0.5617647058823529,0.4411764705882353,0.14705882352941177,0.9117647058823529,0.2647058823529412,0.5014705882352941,9.0
139-006,Dharmarajika stupa and monastery,500,E2004,2004,870,0.3470341563224792,0.2579959630966186,0.4487192928791046,0.0109383929520845,-0.063734695315361,0.0570010766386985,-0.4325818419456482,-0.4673892855644226,-0.4031907916069031,0.0897708535194397,0.0153994727879762,0.1373981833457946,870,0.0045977011494252,0.0517241379310344,0.6310344827586207,0.0149425287356321,0.2977011494252873,0.0,0.8411764705882353,0.888235294117647,0.8411764705882353,0.8647058823529412,0.8529411764705883,0.5196078431372549,0.38235294117647056,0.6176470588235294,0.5588235294117647,0.6862745098039216,
139-006,Dharmarajika stupa and monastery,500,E2009,2009,870,0.3236190974712372,0.2494823038578033,0.4250986576080322,0.0196112655103206,-0.0534722656011581,0.0579881854355335,-0.4167252779006958,-0.464739978313446,-0.3932201266288757,0.0958317518234252,0.0225034411996603,0.1336210221052169,870,0.0103448275862068,0.1149425287356321,0.5551724137931034,0.0034482758620689,0.3160919540229885,0.0,0.9235294117647059,0.9470588235294117,0.4176470588235294,0.9352941176470588,0.6764705882352942,0.5196078431372549,0.38235294117647056,0.6176470588235294,0.5588235294117647,0.5980392156862746,
139-006,Dharmarajika stupa and monastery,500,E2014,2014,870,0.3520100712776184,0.2551327645778656,0.5068665742874146,0.0058571184054017,-0.0914367288351059,0.0547036007046699,-0.4160593152046203,-0.4701472222805023,-0.3698996007442474,0.0792419537901878,-0.0178924817591905,0.1222742646932601,870,0.0563218390804597,0.0459770114942528,0.5735632183908046,0.0758620689655172,0.2482758620689655,0.0,0.8176470588235294,0.8647058823529412,0.40588235294117647,0.8411764705882353,0.6235294117647059,0.5196078431372549,0.38235294117647056,0.6176470588235294,0.5588235294117647,0.5715686274509804,
139-006,Dharmarajika stupa and monastery,500,E2019,2019,870,0.4094752967357635,0.3051263093948364,0.5258417129516602,-0.0285906270146369,-0.1142977550625801,0.02148955501616,-0.4240792393684387,-0.4721989333629608,-0.3816685676574707,0.0464457049965858,-0.0348103269934654,0.0963173657655716,870,0.0172413793103448,0.0011494252873563,0.5942528735632184,0.1045977011494252,0.2827586206896552,0.0,0.45294117647058824,0.5823529411764706,0.6529411764705882,0.5176470588235295,0.5852941176470589,0.5196078431372549,0.38235294117647056,0.6176470588235294,0.5588235294117647,0.5524509803921569,
139-006,Dharmarajika stupa and monastery,500,E2024,2024,870,0.4508886933326721,0.3089974522590637,0.5866602659225464,-0.0671477168798446,-0.1682823002338409,0.017590956762433,-0.4291724860668182,-0.4756610095500946,-0.3889809250831604,0.0114197377115488,-0.0897788181900978,0.0944268405437469,870,0.0057471264367816,0.025287356321839,0.5183908045977011,0.1793103448275862,0.271264367816092,0.0,0.31176470588235294,0.38235294117647056,0.7588235294117647,0.34705882352941175,0.5529411764705883,0.5196078431372549,0.38235294117647056,0.6176470588235294,0.5588235294117647,0.5362745098039217,5.0
139-007,Khader Mohra (Akhuri),500,E2004,2004,871,0.3790982961654663,0.321269541978836,0.4747659265995025,-0.0362325645983219,-0.1580612957477569,0.0512043163180351,-0.4127118587493896,-0.4688114523887634,-0.323346346616745,0.0426500290632247,-0.0596475526690483,0.1170820295810699,871,0.1067738231917336,0.0114810562571756,0.3283582089552239,0.0907003444316877,0.4626865671641791,0.0,0.5941176470588235,0.5117647058823529,0.28823529411764703,0.5529411764705883,0.42058823529411765,0.5588235294117646,0.8529411764705882,0.029411764705882353,0.7941176470588235,0.4897058823529411,
139-007,Khader Mohra (Akhuri),500,E2009,2009,871,0.3745420277118683,0.2955464422702789,0.4838948249816894,-0.0346303321421146,-0.1481954455375671,0.0651305764913559,-0.4106356501579284,-0.4580623209476471,-0.3395764529705047,0.0424531437456607,-0.0625775456428527,0.1320715695619583,871,0.1699196326061997,0.0022962112514351,0.3765786452353616,0.1010332950631458,0.3501722158438576,0.0,0.6294117647058823,0.5352941176470588,0.2529411764705882,0.5823529411764705,0.41764705882352937,0.5588235294117646,0.8529411764705882,0.029411764705882353,0.7941176470588235,0.488235294117647,
139-007,Khader Mohra (Akhuri),500,E2014,2014,871,0.391315221786499,0.3141784369945526,0.5504087209701538,-0.0411405004560947,-0.2044135928153991,0.0565174408257007,-0.4153493344783783,-0.4581226110458374,-0.3176766633987427,0.0369242168962955,-0.1031993925571441,0.1161022633314132,871,0.0470723306544202,0.0160734787600459,0.2376578645235361,0.1584385763490241,0.5407577497129736,0.0,0.5235294117647059,0.4294117647058823,0.3941176470588235,0.4764705882352941,0.43529411764705883,0.5588235294117646,0.8529411764705882,0.029411764705882353,0.7941176470588235,0.4970588235294117,
139-007,Khader Mohra (Akhuri),500,E2019,2019,871,0.4153186976909637,0.3083135187625885,0.5767127275466919,-0.0708857700228691,-0.2360991388559341,0.0476578250527381,-0.4072195589542389,-0.4466837048530578,-0.3027113676071167,0.0129801323637366,-0.1413469910621643,0.1113708913326263,871,0.0619977037887485,0.018369690011481,0.2078071182548794,0.2606199770378875,0.4512055109070034,0.0,0.4235294117647059,0.3352941176470588,0.18235294117647058,0.37941176470588234,0.28088235294117647,0.5588235294117646,0.8529411764705882,0.029411764705882353,0.7941176470588235,0.41985294117647054,
139-007,Khader Mohra (Akhuri),500,E2024,2024,871,0.5082968473434448,0.4094198644161224,0.6546245217323303,-0.1143429353833198,-0.264221727848053,-0.0174087882041931,-0.4319323599338531,-0.4705123603343963,-0.370596170425415,-0.0286878105252981,-0.1734838932752609,0.0540499277412891,871,0.0218140068886337,0.0011481056257175,0.1458094144661308,0.3972445464982778,0.4339839265212399,0.0,0.18235294117647058,0.20588235294117646,0.8294117647058824,0.1941176470588235,0.5117647058823529,0.5588235294117646,0.8529411764705882,0.029411764705882353,0.7941176470588235,0.5352941176470587,6.0
139-008,Kalawan group of buildings,500,E2004,2004,875,0.361090749502182,0.2707289755344391,0.4510813355445862,0.0044706603512167,-0.0761579349637031,0.0530013144016265,-0.4385532438755035,-0.4685195386409759,-0.3928315937519073,0.0819728448987007,0.0051563330926001,0.1317068636417389,875,0.0388571428571428,0.0388571428571428,0.5097142857142857,0.0205714285714285,0.392,0.0,0.7823529411764706,0.8529411764705882,0.888235294117647,0.8176470588235294,0.8529411764705882,0.4705882352941176,0.4411764705882353,0.47058823529411764,0.5,0.6617647058823529,
139-008,Kalawan group of buildings,500,E2009,2009,875,0.3462654948234558,0.2568318545818329,0.4363859295845032,0.0107352817431092,-0.0726425722241401,0.0577092468738555,-0.4246948361396789,-0.4680699408054352,-0.3863330483436584,0.0828131809830665,0.0070616612210869,0.1311281025409698,875,0.0617142857142857,0.0822857142857142,0.4422857142857143,0.0102857142857142,0.4034285714285714,0.0,0.8764705882352941,0.8764705882352941,0.6764705882352942,0.8764705882352941,0.7764705882352941,0.4705882352941176,0.4411764705882353,0.47058823529411764,0.5,0.6235294117647059,
139-008,Kalawan group of buildings,500,E2014,2014,875,0.3656013011932373,0.2639263570308685,0.5455897450447083,0.002971677808091,-0.1333622336387634,0.0594333708286285,-0.426351934671402,-0.4720596373081207,-0.370898425579071,0.0740752518177032,-0.0535189732909202,0.1228773072361946,875,0.056,0.032,0.4057142857142857,0.1142857142857142,0.392,0.0,0.7352941176470589,0.8411764705882353,0.7235294117647059,0.7882352941176471,0.7558823529411764,0.4705882352941176,0.4411764705882353,0.47058823529411764,0.5,0.613235294117647,
139-008,Kalawan group of buildings,500,E2019,2019,875,0.4184981882572174,0.3171615898609161,0.556527316570282,-0.0302987173199653,-0.1505696177482605,0.0213905088603496,-0.4303780794143677,-0.4744219779968261,-0.3780762851238251,0.0430429354310035,-0.0679758489131927,0.0950338691473007,875,0.0331428571428571,0.0011428571428571,0.4125714285714286,0.1577142857142857,0.3954285714285714,0.0,0.40588235294117647,0.5588235294117647,0.8058823529411765,0.4823529411764706,0.6441176470588236,0.4705882352941176,0.4411764705882353,0.47058823529411764,0.5,0.5573529411764706,
139-008,Kalawan group of buildings,500,E2024,2024,875,0.4836149215698242,0.3153832554817199,0.6131768822669983,-0.0864617004990577,-0.201011911034584,0.0113887963816523,-0.4329427480697632,-0.4770206809043884,-0.3873854577541351,-0.0058203381486237,-0.1175124943256378,0.0887329205870628,875,0.0182857142857142,0.0251428571428571,0.3554285714285714,0.248,0.3531428571428571,0.0,0.27647058823529413,0.28823529411764703,0.8529411764705882,0.2823529411764706,0.5676470588235294,0.4705882352941176,0.4411764705882353,0.47058823529411764,0.5,0.5191176470588235,7.0
139-009,Giri complex of monuments,500,E2004,2004,874,0.542160153388977,0.4540861248970032,0.6120544672012329,-0.1503370106220245,-0.2515093386173248,-0.0508827529847621,-0.4339651465415954,-0.4733435809612274,-0.3576241433620453,-0.070439837872982,-0.1591786593198776,0.0252560842782259,874,0.0,0.0,0.091533180778032,0.6464530892448512,0.2620137299771167,0.0,0.13529411764705881,0.11176470588235295,0.8647058823529412,0.12352941176470589,0.49411764705882355,0.676470588235294,0.7941176470588235,0.2647058823529412,0.9705882352941176,0.5852941176470587,
139-009,Giri complex of monuments,500,E2009,2009,874,0.4930008351802826,0.4039338529109955,0.5807534456253052,-0.1142610237002372,-0.2124820053577423,-0.011467513628304,-0.4293870329856872,-0.4709260165691376,-0.3570939004421234,-0.0363073833286762,-0.1291407942771911,0.0569608882069587,874,0.011441647597254,0.0,0.205949656750572,0.459954233409611,0.3226544622425629,0.0,0.2529411764705882,0.21764705882352942,0.7705882352941177,0.23529411764705882,0.5029411764705882,0.676470588235294,0.7941176470588235,0.2647058823529412,0.9705882352941176,0.5897058823529411,
139-009,Giri complex of monuments,500,E2014,2014,872,0.5702353715896606,0.4345575273036957,0.677579939365387,-0.1507890820503235,-0.2862091958522796,-0.0201429724693298,-0.4570188522338867,-0.4913960993289947,-0.3762978911399841,-0.0732084140181541,-0.1975787580013275,0.0467000342905521,872,0.0011467889908256,0.0,0.0676605504587156,0.6238532110091743,0.3073394495412844,0.0,0.06470588235294118,0.08823529411764706,0.9823529411764705,0.07647058823529412,0.5294117647058824,0.676470588235294,0.7941176470588235,0.2647058823529412,0.9705882352941176,0.6029411764705882,
139-009,Giri complex of monuments,500,E2019,2019,871,0.5424619317054749,0.3831650912761688,0.6806377172470093,-0.1370328515768051,-0.2829663753509521,-0.0013665420701727,-0.4496994912624359,-0.4850087463855743,-0.3843662440776825,-0.0548822432756423,-0.1944096684455871,0.0682421773672103,871,0.0045924225028702,0.0126291618828932,0.1010332950631458,0.5166475315729047,0.365097588978186,0.0,0.12352941176470589,0.1588235294117647,0.9352941176470588,0.1411764705882353,0.538235294117647,0.676470588235294,0.7941176470588235,0.2647058823529412,0.9705882352941176,0.6073529411764705,
139-009,Giri complex of monuments,500,E2024,2024,874,0.6325656175613403,0.5029746294021606,0.7297542691230774,-0.2044548094272613,-0.3134707808494568,-0.0794079378247261,-0.4592317938804626,-0.4890436232089996,-0.4128208756446838,-0.1220237463712692,-0.2324400693178177,-0.0054352087900042,874,0.0011441647597254,0.0,0.0423340961098398,0.7929061784897025,0.1636155606407322,0.0,0.01764705882352941,0.01764705882352941,0.9941176470588236,0.01764705882352941,0.5058823529411764,0.676470588235294,0.7941176470588235,0.2647058823529412,0.9705882352941176,0.5911764705882352,1.0
139-010,Kunala stupa and monastery,500,E2004,2004,872,0.3203945457935333,0.2499269992113113,0.4122108519077301,0.0279972050338983,-0.0557133071124553,0.0732592120766639,-0.4234392642974853,-0.4571761786937713,-0.3920648694038391,0.1028245538473129,0.0261013954877853,0.1484061777591705,872,0.0642201834862385,0.0768348623853211,0.6158256880733946,0.0080275229357798,0.235091743119266,0.0,0.9470588235294117,0.9588235294117647,0.6411764705882353,0.9529411764705882,0.7970588235294118,0.46078431372549017,0.6764705882352942,0.38235294117647056,0.3235294117647059,0.628921568627451,
139-010,Kunala stupa and monastery,500,E2009,2009,872,0.30164635181427,0.2391311228275299,0.3966395556926727,0.0323213562369346,-0.0497596263885498,0.0760459527373313,-0.4145629107952118,-0.4509448707103729,-0.3733757436275482,0.1055409088730812,0.0278563052415847,0.1436803489923477,872,0.1169724770642201,0.0928899082568807,0.5894495412844036,0.0045871559633027,0.1961009174311926,0.0,0.9823529411764705,0.9823529411764705,0.37058823529411766,0.9823529411764705,0.6764705882352942,0.46078431372549017,0.6764705882352942,0.38235294117647056,0.3235294117647059,0.5686274509803921,
139-010,Kunala stupa and monastery,500,E2014,2014,872,0.3397542238235473,0.2445227354764938,0.4713219702243805,0.0139661682769656,-0.0785714089870452,0.0727734342217445,-0.4053180813789367,-0.4587871134281158,-0.3753743767738342,0.0843682885169982,-0.0010550258448347,0.1335260272026062,872,0.1032110091743119,0.036697247706422,0.5378440366972477,0.0424311926605504,0.2798165137614679,0.0,0.9,0.9117647058823529,0.14705882352941177,0.9058823529411765,0.5264705882352941,0.46078431372549017,0.6764705882352942,0.38235294117647056,0.3235294117647059,0.4936274509803922,
139-010,Kunala stupa and monastery,500,E2019,2019,872,0.3709548115730285,0.2743679583072662,0.4935906231403351,-0.0099286250770092,-0.0953359976410865,0.0481155216693878,-0.4135550260543823,-0.4574275612831116,-0.3759028613567352,0.0642896592617034,-0.0186521802097558,0.1132095903158187,872,0.0653669724770642,0.0126146788990825,0.5928899082568807,0.0527522935779816,0.2763761467889908,0.0,0.6647058823529411,0.7941176470588235,0.3352941176470588,0.7294117647058823,0.5323529411764706,0.46078431372549017,0.6764705882352942,0.38235294117647056,0.3235294117647059,0.4965686274509804,
139-010,Kunala stupa and monastery,500,E2024,2024,872,0.425961971282959,0.2807766795158386,0.5731873512268066,-0.0410231798887252,-0.1600387543439865,0.0494281016290187,-0.4246430993080139,-0.4630456566810608,-0.390761137008667,0.0339362993836402,-0.0790973529219627,0.1153335198760032,872,0.0286697247706422,0.0114678899082568,0.4931192660550458,0.1903669724770642,0.2763761467889908,0.0,0.3941176470588235,0.4411764705882353,0.6647058823529411,0.41764705882352937,0.5411764705882353,0.46078431372549017,0.6764705882352942,0.38235294117647056,0.3235294117647059,0.5009803921568627,10.0
139-011,Jandial complex,500,E2004,2004,870,0.3621450066566467,0.3021785616874695,0.4581583142280578,-0.011258359067142,-0.0908270701766014,0.040561493486166,-0.419614166021347,-0.4492547512054443,-0.3782216310501098,0.0643835365772247,-0.0076062390580773,0.1113931834697723,870,0.1,0.0022988505747126,0.7850574712643679,0.0206896551724137,0.0919540229885057,0.0,0.7705882352941177,0.7588235294117647,0.5235294117647059,0.7647058823529411,0.6441176470588235,0.4411764705882353,0.20588235294117646,0.6764705882352942,0.4411764705882353,0.5426470588235294,
139-011,Jandial complex,500,E2009,2009,870,0.3456953763961792,0.2688732147216797,0.4472227096557617,-0.0109940385445952,-0.1021122634410858,0.0389723256230354,-0.3977649211883545,-0.4298235476016998,-0.3589092493057251,0.0624571740627288,-0.0211801826953887,0.1075309291481971,870,0.2597701149425287,0.0034482758620689,0.7011494252873564,0.0068965517241379,0.028735632183908,0.0,0.888235294117647,0.7705882352941177,0.07647058823529412,0.8294117647058823,0.4529411764705882,0.4411764705882353,0.20588235294117646,0.6764705882352942,0.4411764705882353,0.44705882352941173,
139-011,Jandial complex,500,E2014,2014,867,0.3562959134578705,0.2635562717914581,0.5073345899581909,-0.0161543525755405,-0.1244814619421958,0.0457225926220417,-0.3900505304336548,-0.4395553171634674,-0.3427253663539886,0.058934673666954,-0.0414403975009918,0.1108019202947616,867,0.3379469434832756,0.0046136101499423,0.5178777393310265,0.0657439446366782,0.0738177623990772,0.0,0.8058823529411765,0.711764705882353,0.01764705882352941,0.7588235294117647,0.38823529411764707,0.4411764705882353,0.20588235294117646,0.6764705882352942,0.4411764705882353,0.41470588235294115,
139-011,Jandial complex,500,E2019,2019,858,0.359489381313324,0.2492171227931976,0.5214945077896118,-0.0203199535608291,-0.1441151201725006,0.0380125828087329,-0.3811792135238647,-0.4344629645347595,-0.3284374475479126,0.0578067451715469,-0.0540032535791397,0.1050316244363784,858,0.4230769230769231,0.0,0.4347319347319347,0.0955710955710955,0.0466200466200466,0.0,0.7941176470588235,0.6764705882352942,0.0058823529411764705,0.7352941176470589,0.37058823529411766,0.4411764705882353,0.20588235294117646,0.6764705882352942,0.4411764705882353,0.40588235294117647,
139-011,Jandial complex,500,E2024,2024,868,0.4011480212211609,0.266916424036026,0.5667912364006042,-0.044438187032938,-0.1677418947219848,0.0314168073236942,-0.3943135440349579,-0.4462443590164184,-0.3358553946018219,0.0338522717356681,-0.0815484374761581,0.0985978320240974,868,0.3317972350230415,0.0011520737327188,0.4930875576036866,0.1059907834101382,0.0679723502304147,0.0,0.4764705882352941,0.4176470588235294,0.06470588235294118,0.44705882352941173,0.25588235294117645,0.4411764705882353,0.20588235294117646,0.6764705882352942,0.4411764705882353,0.34852941176470587,16.0
139-012,Lalchak and Badalpur Buddhist stuppa,500,E2004,2004,872,0.4648914635181427,0.3833970427513122,0.529751718044281,-0.0965364575386047,-0.1545822769403457,-0.0286641549319028,-0.4199633598327636,-0.4385197162628174,-0.3992167115211487,-0.0110265780240297,-0.0668984726071357,0.0518984496593475,872,0.0114678899082568,0.0,0.5676605504587156,0.2832568807339449,0.1376146788990825,0.0,0.28823529411764703,0.27647058823529413,0.5470588235294118,0.2823529411764706,0.4147058823529412,0.3137254901960784,0.058823529411764705,0.7941176470588235,0.08823529411764706,0.36421568627450984,
139-012,Lalchak and Badalpur Buddhist stuppa,500,E2009,2009,872,0.4855672717094421,0.4063560366630554,0.5462480187416077,-0.115691065788269,-0.1753270775079727,-0.0539818406105041,-0.414450466632843,-0.439893364906311,-0.3858265280723572,-0.032085508108139,-0.0917328298091888,0.02614620141685,872,0.0275229357798165,0.0,0.5825688073394495,0.2706422018348624,0.1192660550458715,0.0,0.2647058823529412,0.19411764705882353,0.3588235294117647,0.22941176470588237,0.29411764705882354,0.3137254901960784,0.058823529411764705,0.7941176470588235,0.08823529411764706,0.303921568627451,
139-012,Lalchak and Badalpur Buddhist stuppa,500,E2014,2014,872,0.5293232202529907,0.3745191395282745,0.6531277298927307,-0.1422576010227203,-0.2542994320392608,-0.0207436513155698,-0.4219130277633667,-0.4456492066383362,-0.3866224586963653,-0.0538034960627555,-0.1679204255342483,0.056019302457571,872,0.0688073394495412,0.0,0.2924311926605504,0.5665137614678899,0.0722477064220183,0.0,0.14705882352941177,0.13529411764705881,0.5941176470588235,0.1411764705882353,0.36764705882352944,0.3137254901960784,0.058823529411764705,0.7941176470588235,0.08823529411764706,0.34068627450980393,
139-012,Lalchak and Badalpur Buddhist stuppa,500,E2019,2019,866,0.5431039333343506,0.3991846442222595,0.6520716547966003,-0.1720930933952331,-0.2677114009857178,-0.0685060247778892,-0.4131113588809967,-0.4384641051292419,-0.3646856546401977,-0.0767094939947128,-0.1729557812213897,0.0214581806212663,866,0.1039260969976905,0.0,0.2043879907621247,0.6547344110854504,0.0369515011547344,0.0,0.11176470588235295,0.052941176470588235,0.3,0.08235294117647059,0.19117647058823528,0.3137254901960784,0.058823529411764705,0.7941176470588235,0.08823529411764706,0.25245098039215685,
139-012,Lalchak and Badalpur Buddhist stuppa,500,E2024,2024,871,0.571389377117157,0.4343109130859375,0.6531270146369934,-0.1677406430244445,-0.2400216609239578,-0.0745503380894661,-0.4376829266548157,-0.4613009691238403,-0.385477602481842,-0.0809437111020088,-0.1560721695423126,0.0097528295591473,871,0.0436280137772675,0.0,0.2640642939150401,0.6142365097588978,0.0780711825487944,0.0,0.052941176470588235,0.07647058823529412,0.8764705882352941,0.06470588235294118,0.47058823529411764,0.3137254901960784,0.058823529411764705,0.7941176470588235,0.08823529411764706,0.39215686274509803,15.0
139-013,Mohra Moradu stupa and monastery,500,E2004,2004,871,0.3792243897914886,0.3181293308734894,0.4747659265995025,-0.0391216315329074,-0.1594782471656799,0.0527360141277313,-0.4118773937225342,-0.467380940914154,-0.3233086466789245,0.0420922487974166,-0.0608632527291774,0.1182426214218139,871,0.1090700344431687,0.010332950631458,0.3467278989667049,0.0895522388059701,0.4443168771526981,0.0,0.5823529411764706,0.4764705882352941,0.2647058823529412,0.5294117647058824,0.3970588235294118,0.5784313725490197,0.9117647058823529,0.08823529411764706,0.7352941176470589,0.48774509803921573,
